# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.010357	0.016697
-190.000000	5.000000	-0.109553	0.012405
-180.000000	5.000000	-0.148233	0.012975
-170.000000	5.000000	-0.236788	0.012796
-160.000000	5.000000	-0.214394	0.014566
-150.000000	5.000000	-0.076826	0.013126
-140.000000	5.000000	0.002734	0.006949
-130.000000	5.000000	-0.002465	0.008792
-120.000000	5.000000	0.042903	0.012997
-110.000000	5.000000	0.080507	0.010550
-100.000000	5.000000	0.064774	0.008084
-90.000000	5.000000	0.022100	0.012148
-80.000000	5.000000	-0.077788	0.007827
-70.000000	5.000000	-0.146836	0.009678
-60.000000	5.000000	-0.128270	0.010323
-50.000000	5.000000	-0.165693	0.011436
-40.000000	5.000000	-0.049751	0.012040
-30.000000	5.000000	-0.086754	0.014587
-20.000000	5.000000	0.000721	0.011069
-10.000000	5.000000	-0.012261	0.016641
0.000000	5.000000	-0.083375	0.011023
10.000000	5.000000	-0.062125	0.009778
20.000000	5.000000	-0.028921	0.013107
30.000000	5.000000	0.074084	0.015845
40.000000	5.000000	0.145148	0.011144
50.000000	5.000000	0.228338	0.012170
60.000000	5.000000	0.145197	0.010126
70.000000	5.000000	0.126385	0.016099
80.000000	5.000000	0.021369	0.011155
90.000000	5.000000	0.016005	0.013683
100.000000	5.000000	0.039713	0.013339
110.000000	5.000000	0.027793	0.009662
120.000000	5.000000	0.029808	0.014434
130.000000	5.000000	0.179453	0.012889
140.000000	5.000000	0.131697	0.010139
150.000000	5.000000	0.127304	0.017696
160.000000	5.000000	0.008163	0.012324
170.000000	5.000000	-0.060387	0.016527
180.000000	5.000000	-0.122924	0.020540
190.000000	5.000000	-0.030909	0.017070
200.000000	5.000000	0.078770	0.015712
