# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.114232	0.009867
-190.000000	5.000000	0.121029	0.012019
-180.000000	5.000000	0.058330	0.008210
-170.000000	5.000000	-0.001033	0.006512
-160.000000	5.000000	0.048997	0.013217
-150.000000	5.000000	0.174342	0.012181
-140.000000	5.000000	0.049476	0.010213
-130.000000	5.000000	0.075622	0.012457
-120.000000	5.000000	0.112988	0.014669
-110.000000	5.000000	-0.000103	0.007886
-100.000000	5.000000	-0.140195	0.012194
-90.000000	5.000000	-0.145361	0.007922
-80.000000	5.000000	-0.134775	0.008202
-70.000000	5.000000	-0.161894	0.010290
-60.000000	5.000000	-0.207701	0.008923
-50.000000	5.000000	-0.173769	0.010948
-40.000000	5.000000	-0.100597	0.012438
-30.000000	5.000000	-0.100573	0.010817
-20.000000	5.000000	-0.077005	0.012450
-10.000000	5.000000	-0.002610	0.011167
0.000000	5.000000	0.085447	0.015185
10.000000	5.000000	0.016555	0.016441
20.000000	5.000000	-0.102144	0.010312
30.000000	5.000000	0.015656	0.012391
40.000000	5.000000	-0.011241	0.011849
50.000000	5.000000	-0.106646	0.011514
60.000000	5.000000	-0.128091	0.012735
70.000000	5.000000	-0.127995	0.010011
80.000000	5.000000	-0.184605	0.012652
90.000000	5.000000	-0.197006	0.009795
100.000000	5.000000	-0.157890	0.014277
110.000000	5.000000	-0.137311	0.009991
120.000000	5.000000	-0.106781	0.011582
130.000000	5.000000	-0.056212	0.011103
140.000000	5.000000	-0.046664	0.011190
150.000000	5.000000	0.080591	0.014016
160.000000	5.000000	0.010287	0.012889
170.000000	5.000000	-0.018943	0.013192
180.000000	5.000000	0.063211	0.013856
190.000000	5.000000	0.093876	0.014073
200.000000	5.000000	-0.022598	0.013969
