# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.370232	0.011242
-190.000000	5.000000	0.418775	0.010786
-180.000000	5.000000	0.326320	0.009472
-170.000000	5.000000	0.277781	0.011473
-160.000000	5.000000	0.371562	0.011333
-150.000000	5.000000	0.421345	0.012326
-140.000000	5.000000	0.440557	0.007878
-130.000000	5.000000	0.496383	0.010353
-120.000000	5.000000	0.486117	0.012303
-110.000000	5.000000	0.442271	0.012856
-100.000000	5.000000	0.436495	0.014078
-90.000000	5.000000	0.369505	0.013918
-80.000000	5.000000	0.414896	0.014029
-70.000000	5.000000	0.345411	0.011857
-60.000000	5.000000	0.297301	0.012247
-50.000000	5.000000	0.355011	0.013773
-40.000000	5.000000	0.291372	0.010220
-30.000000	5.000000	0.334895	0.017388
-20.000000	5.000000	0.328261	0.012876
-10.000000	5.000000	0.315467	0.012822
0.000000	5.000000	0.311533	0.016167
10.000000	5.000000	0.370642	0.012011
20.000000	5.000000	0.313091	0.011130
30.000000	5.000000	0.286058	0.013115
40.000000	5.000000	0.303361	0.013362
50.000000	5.000000	0.322130	0.017859
60.000000	5.000000	0.288290	0.015339
70.000000	5.000000	0.296561	0.012623
80.000000	5.000000	0.257739	0.016006
90.000000	5.000000	0.249670	0.015702
100.000000	5.000000	0.237872	0.020219
110.000000	5.000000	0.125068	0.013336
120.000000	5.000000	0.138246	0.013654
130.000000	5.000000	0.180754	0.010026
140.000000	5.000000	0.156598	0.015674
150.000000	5.000000	0.107618	0.008067
160.000000	5.000000	0.125660	0.008845
170.000000	5.000000	0.096456	0.012138
180.000000	5.000000	0.156047	0.012369
190.000000	5.000000	0.051279	0.010047
200.000000	5.000000	0.111079	0.007904
