# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.113532	0.012970
-190.000000	5.000000	0.200673	0.011427
-180.000000	5.000000	0.217630	0.012928
-170.000000	5.000000	0.258024	0.009849
-160.000000	5.000000	0.317667	0.013007
-150.000000	5.000000	0.249673	0.012405
-140.000000	5.000000	0.209192	0.016680
-130.000000	5.000000	0.186297	0.009799
-120.000000	5.000000	0.186683	0.013829
-110.000000	5.000000	0.131346	0.008109
-100.000000	5.000000	0.110943	0.008112
-90.000000	5.000000	0.067296	0.010448
-80.000000	5.000000	0.033742	0.011429
-70.000000	5.000000	-0.029591	0.010154
-60.000000	5.000000	0.067212	0.013490
-50.000000	5.000000	0.004389	0.010315
-40.000000	5.000000	-0.074071	0.008985
-30.000000	5.000000	0.016632	0.011607
-20.000000	5.000000	0.066124	0.012517
-10.000000	5.000000	0.086814	0.011822
0.000000	5.000000	0.067284	0.016296
10.000000	5.000000	0.140309	0.007444
20.000000	5.000000	0.175856	0.012681
30.000000	5.000000	0.107379	0.007959
40.000000	5.000000	0.027899	0.010951
50.000000	5.000000	0.049346	0.012674
60.000000	5.000000	0.064730	0.011228
70.000000	5.000000	0.115171	0.010887
80.000000	5.000000	0.119587	0.012726
90.000000	5.000000	0.190980	0.013683
100.000000	5.000000	0.136260	0.016980
110.000000	5.000000	0.095191	0.012613
120.000000	5.000000	0.066369	0.012828
130.000000	5.000000	0.091980	0.016016
140.000000	5.000000	0.097083	0.014805
150.000000	5.000000	0.036762	0.011238
160.000000	5.000000	0.003230	0.012132
170.000000	5.000000	0.047287	0.014698
180.000000	5.000000	0.053325	0.012254
190.000000	5.000000	0.076925	0.010877
200.000000	5.000000	0.110542	0.014301
