# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.099134	0.007649
-190.000000	5.000000	-0.161712	0.010685
-180.000000	5.000000	-0.202702	0.009566
-170.000000	5.000000	-0.254866	0.007627
-160.000000	5.000000	-0.234752	0.009710
-150.000000	5.000000	-0.168507	0.008923
-140.000000	5.000000	-0.170633	0.008730
-130.000000	5.000000	-0.113768	0.011945
-120.000000	5.000000	-0.037806	0.008248
-110.000000	5.000000	-0.035086	0.009988
-100.000000	5.000000	-0.025495	0.011227
-90.000000	5.000000	-0.062264	0.012900
-80.000000	5.000000	-0.090836	0.008034
-70.000000	5.000000	-0.125358	0.008537
-60.000000	5.000000	-0.138768	0.011416
-50.000000	5.000000	-0.141521	0.010543
-40.000000	5.000000	-0.186153	0.008791
-30.000000	5.000000	-0.253728	0.009111
-20.000000	5.000000	-0.294967	0.008756
-10.000000	5.000000	-0.261140	0.013150
0.000000	5.000000	-0.266174	0.013285
10.000000	5.000000	-0.210118	0.010762
20.000000	5.000000	-0.222065	0.010935
30.000000	5.000000	-0.217753	0.015106
40.000000	5.000000	-0.215163	0.010111
50.000000	5.000000	-0.236730	0.011468
60.000000	5.000000	-0.229547	0.012952
70.000000	5.000000	-0.259734	0.011673
80.000000	5.000000	-0.272048	0.012338
90.000000	5.000000	-0.350718	0.018699
100.000000	5.000000	-0.331089	0.015124
110.000000	5.000000	-0.262239	0.015234
120.000000	5.000000	-0.232271	0.013324
130.000000	5.000000	-0.227395	0.017029
140.000000	5.000000	-0.187642	0.016166
150.000000	5.000000	-0.110765	0.013212
160.000000	5.000000	-0.125066	0.022421
170.000000	5.000000	-0.042759	0.020164
180.000000	5.000000	-0.073382	0.013443
190.000000	5.000000	-0.133214	0.012095
200.000000	5.000000	-0.097186	0.015246
