# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.082734	0.005875
-190.000000	5.000000	-0.065751	0.007389
-180.000000	5.000000	-0.094610	0.008122
-170.000000	5.000000	-0.127642	0.004770
-160.000000	5.000000	-0.144343	0.007069
-150.000000	5.000000	-0.148943	0.005391
-140.000000	5.000000	-0.106448	0.006680
-130.000000	5.000000	-0.132909	0.009391
-120.000000	5.000000	-0.126386	0.009084
-110.000000	5.000000	-0.113752	0.009163
-100.000000	5.000000	-0.140379	0.009370
-90.000000	5.000000	-0.184453	0.017725
-80.000000	5.000000	-0.242711	0.007368
-70.000000	5.000000	-0.284918	0.008491
-60.000000	5.000000	-0.354705	0.008547
-50.000000	5.000000	-0.396786	0.008975
-40.000000	5.000000	-0.381802	0.008216
-30.000000	5.000000	-0.423367	0.009742
-20.000000	5.000000	-0.376547	0.007392
-10.000000	5.000000	-0.391478	0.004855
0.000000	5.000000	-0.365576	0.005636
10.000000	5.000000	-0.374105	0.009155
20.000000	5.000000	-0.324167	0.008157
30.000000	5.000000	-0.302465	0.007043
40.000000	5.000000	-0.279051	0.006812
50.000000	5.000000	-0.288519	0.009122
60.000000	5.000000	-0.232563	0.009599
70.000000	5.000000	-0.195472	0.008962
80.000000	5.000000	-0.156721	0.004203
90.000000	5.000000	-0.162068	0.008700
100.000000	5.000000	-0.171714	0.007180
110.000000	5.000000	-0.123307	0.008990
120.000000	5.000000	-0.081302	0.009857
130.000000	5.000000	-0.164276	0.007198
140.000000	5.000000	-0.203260	0.010257
150.000000	5.000000	-0.273201	0.012891
160.000000	5.000000	-0.224230	0.009099
170.000000	5.000000	-0.295747	0.010329
180.000000	5.000000	-0.300601	0.010463
190.000000	5.000000	-0.317050	0.013383
200.000000	5.000000	-0.259017	0.009246
