# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.110604	0.005975
-190.000000	5.000000	0.170344	0.005138
-180.000000	5.000000	0.206798	0.009397
-170.000000	5.000000	0.173283	0.010974
-160.000000	5.000000	0.157894	0.010165
-150.000000	5.000000	0.115743	0.007363
-140.000000	5.000000	0.096996	0.009841
-130.000000	5.000000	0.108877	0.010973
-120.000000	5.000000	0.113469	0.008439
-110.000000	5.000000	0.106228	0.007149
-100.000000	5.000000	0.127385	0.011312
-90.000000	5.000000	0.177526	0.010129
-80.000000	5.000000	0.200352	0.010037
-70.000000	5.000000	0.289123	0.012130
-60.000000	5.000000	0.432305	0.011796
-50.000000	5.000000	0.590412	0.019997
-40.000000	5.000000	0.540825	0.021165
-30.000000	5.000000	0.483621	0.023406
-20.000000	5.000000	0.494998	0.015252
-10.000000	5.000000	0.548370	0.016130
0.000000	5.000000	0.495105	0.014084
10.000000	5.000000	0.515439	0.015883
20.000000	5.000000	0.313239	0.014513
30.000000	5.000000	0.276622	0.019904
40.000000	5.000000	0.240550	0.013511
50.000000	5.000000	0.212805	0.013714
60.000000	5.000000	0.160033	0.015017
70.000000	5.000000	0.079753	0.009614
80.000000	5.000000	0.074386	0.012600
90.000000	5.000000	0.047551	0.010716
100.000000	5.000000	0.011186	0.013184
110.000000	5.000000	0.135617	0.015113
120.000000	5.000000	0.190589	0.015063
130.000000	5.000000	0.203237	0.012233
140.000000	5.000000	0.155384	0.013677
150.000000	5.000000	0.176454	0.014047
160.000000	5.000000	0.197468	0.019775
170.000000	5.000000	0.242103	0.010474
180.000000	5.000000	0.153437	0.011112
190.000000	5.000000	0.097277	0.010809
200.000000	5.000000	0.087310	0.011644
