# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.241688	0.004609
-190.000000	5.000000	-0.252313	0.005612
-180.000000	5.000000	-0.254522	0.005327
-170.000000	5.000000	-0.277189	0.007201
-160.000000	5.000000	-0.266751	0.006824
-150.000000	5.000000	-0.252990	0.007713
-140.000000	5.000000	-0.304268	0.012141
-130.000000	5.000000	-0.357834	0.008852
-120.000000	5.000000	-0.366406	0.006075
-110.000000	5.000000	-0.392737	0.008460
-100.000000	5.000000	-0.354830	0.007971
-90.000000	5.000000	-0.303122	0.010984
-80.000000	5.000000	-0.310006	0.006815
-70.000000	5.000000	-0.269437	0.008239
-60.000000	5.000000	-0.274633	0.010252
-50.000000	5.000000	-0.240474	0.009716
-40.000000	5.000000	-0.201604	0.009369
-30.000000	5.000000	-0.133982	0.008531
-20.000000	5.000000	-0.179797	0.011084
-10.000000	5.000000	-0.170582	0.010061
0.000000	5.000000	-0.155845	0.007095
10.000000	5.000000	-0.136888	0.011216
20.000000	5.000000	-0.159649	0.009963
30.000000	5.000000	-0.202067	0.008861
40.000000	5.000000	-0.278027	0.010737
50.000000	5.000000	-0.346668	0.006530
60.000000	5.000000	-0.373599	0.008393
70.000000	5.000000	-0.368923	0.015870
80.000000	5.000000	-0.437911	0.007342
90.000000	5.000000	-0.484320	0.009019
100.000000	5.000000	-0.336465	0.013967
110.000000	5.000000	-0.271976	0.015573
120.000000	5.000000	-0.286822	0.014447
130.000000	5.000000	-0.346481	0.008868
140.000000	5.000000	-0.255536	0.009865
150.000000	5.000000	-0.208590	0.009544
160.000000	5.000000	-0.205569	0.008517
170.000000	5.000000	-0.128427	0.012288
180.000000	5.000000	-0.088360	0.011082
190.000000	5.000000	-0.042053	0.015002
200.000000	5.000000	-0.076414	0.017033
