# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.090276	0.007743
-190.000000	5.000000	-0.113219	0.009064
-180.000000	5.000000	0.029811	0.015407
-170.000000	5.000000	0.023049	0.010768
-160.000000	5.000000	0.018388	0.011911
-150.000000	5.000000	0.004297	0.013273
-140.000000	5.000000	0.067145	0.010832
-130.000000	5.000000	-0.077126	0.008564
-120.000000	5.000000	-0.095129	0.009674
-110.000000	5.000000	-0.075751	0.005119
-100.000000	5.000000	-0.061597	0.008276
-90.000000	5.000000	-0.055826	0.006255
-80.000000	5.000000	-0.057736	0.006386
-70.000000	5.000000	-0.013968	0.005473
-60.000000	5.000000	-0.000581	0.008733
-50.000000	5.000000	0.020381	0.007468
-40.000000	5.000000	0.013539	0.008207
-30.000000	5.000000	-0.000732	0.007699
-20.000000	5.000000	0.127976	0.009849
-10.000000	5.000000	0.188948	0.014621
0.000000	5.000000	0.210102	0.011027
10.000000	5.000000	0.191912	0.014364
20.000000	5.000000	0.326260	0.016018
30.000000	5.000000	0.343641	0.014819
40.000000	5.000000	0.368989	0.018275
50.000000	5.000000	0.530303	0.012668
60.000000	5.000000	0.514920	0.019283
70.000000	5.000000	0.578131	0.019121
80.000000	5.000000	0.377225	0.013941
90.000000	5.000000	0.382354	0.014601
100.000000	5.000000	0.238738	0.016483
110.000000	5.000000	0.173184	0.016253
120.000000	5.000000	0.244194	0.012914
130.000000	5.000000	0.139682	0.009087
140.000000	5.000000	0.201458	0.009266
150.000000	5.000000	0.284303	0.013544
160.000000	5.000000	0.001996	0.009284
170.000000	5.000000	-0.004841	0.007588
180.000000	5.000000	0.181612	0.020863
190.000000	5.000000	0.184096	0.024774
200.000000	5.000000	0.204849	0.014366
