# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.141002	0.007712
-190.000000	5.000000	0.248291	0.008364
-180.000000	5.000000	0.297811	0.008950
-170.000000	5.000000	0.281533	0.007557
-160.000000	5.000000	0.213492	0.007387
-150.000000	5.000000	0.260709	0.008789
-140.000000	5.000000	0.335597	0.010052
-130.000000	5.000000	0.405583	0.010882
-120.000000	5.000000	0.258865	0.011849
-110.000000	5.000000	0.263393	0.012981
-100.000000	5.000000	0.259113	0.009385
-90.000000	5.000000	0.235075	0.012782
-80.000000	5.000000	0.175462	0.012443
-70.000000	5.000000	0.166367	0.011997
-60.000000	5.000000	0.128116	0.013964
-50.000000	5.000000	0.121275	0.012778
-40.000000	5.000000	0.148021	0.011558
-30.000000	5.000000	0.167608	0.017127
-20.000000	5.000000	0.238034	0.012707
-10.000000	5.000000	0.174516	0.008251
0.000000	5.000000	0.165808	0.011506
10.000000	5.000000	0.184696	0.012623
20.000000	5.000000	0.167193	0.009471
30.000000	5.000000	0.183680	0.007432
40.000000	5.000000	0.230720	0.006007
50.000000	5.000000	0.252497	0.009848
60.000000	5.000000	0.359234	0.007118
70.000000	5.000000	0.358320	0.014411
80.000000	5.000000	0.449984	0.014393
90.000000	5.000000	0.251332	0.012944
100.000000	5.000000	0.411363	0.014973
110.000000	5.000000	0.514990	0.015833
120.000000	5.000000	0.598566	0.017809
130.000000	5.000000	0.586094	0.018776
140.000000	5.000000	0.701233	0.017930
150.000000	5.000000	0.546656	0.011991
160.000000	5.000000	0.519492	0.018985
170.000000	5.000000	0.392527	0.018568
180.000000	5.000000	0.412939	0.019325
190.000000	5.000000	0.337057	0.018431
200.000000	5.000000	0.147084	0.011234
