# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.204420	0.012131
-190.000000	5.000000	0.267782	0.010525
-180.000000	5.000000	0.220288	0.011911
-170.000000	5.000000	0.199951	0.010025
-160.000000	5.000000	0.182466	0.007842
-150.000000	5.000000	0.169108	0.008865
-140.000000	5.000000	0.206154	0.009123
-130.000000	5.000000	0.219144	0.009455
-120.000000	5.000000	0.160450	0.010586
-110.000000	5.000000	0.160652	0.009939
-100.000000	5.000000	0.264053	0.007467
-90.000000	5.000000	0.307297	0.008162
-80.000000	5.000000	0.171850	0.008587
-70.000000	5.000000	0.173475	0.008742
-60.000000	5.000000	0.096856	0.007198
-50.000000	5.000000	0.116287	0.006155
-40.000000	5.000000	0.038436	0.009569
-30.000000	5.000000	-0.011589	0.005799
-20.000000	5.000000	0.082815	0.010393
-10.000000	5.000000	0.061366	0.011545
0.000000	5.000000	0.154833	0.010310
10.000000	5.000000	0.078586	0.009524
20.000000	5.000000	0.084658	0.008234
30.000000	5.000000	0.044522	0.008063
40.000000	5.000000	-0.042351	0.008085
50.000000	5.000000	-0.068698	0.005320
60.000000	5.000000	-0.074698	0.005434
70.000000	5.000000	-0.022687	0.010785
80.000000	5.000000	-0.008106	0.008082
90.000000	5.000000	0.013165	0.008943
100.000000	5.000000	0.160753	0.015424
110.000000	5.000000	0.104603	0.011476
120.000000	5.000000	0.163319	0.010154
130.000000	5.000000	0.204883	0.015076
140.000000	5.000000	0.205286	0.014740
150.000000	5.000000	0.278939	0.014709
160.000000	5.000000	0.185348	0.011289
170.000000	5.000000	0.085031	0.008147
180.000000	5.000000	0.084695	0.009100
190.000000	5.000000	0.178924	0.010525
200.000000	5.000000	0.212670	0.009514
