# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.154825	0.005653
-190.000000	5.000000	0.148799	0.008590
-180.000000	5.000000	0.123302	0.005756
-170.000000	5.000000	0.098535	0.006255
-160.000000	5.000000	0.076522	0.005282
-150.000000	5.000000	0.106071	0.006832
-140.000000	5.000000	0.192516	0.008927
-130.000000	5.000000	0.118486	0.008839
-120.000000	5.000000	0.037170	0.009169
-110.000000	5.000000	-0.002038	0.009436
-100.000000	5.000000	-0.115833	0.009228
-90.000000	5.000000	-0.207080	0.010620
-80.000000	5.000000	-0.241222	0.008847
-70.000000	5.000000	-0.266611	0.010748
-60.000000	5.000000	-0.288503	0.010471
-50.000000	5.000000	-0.359023	0.017555
-40.000000	5.000000	-0.282950	0.010945
-30.000000	5.000000	-0.358805	0.021426
-20.000000	5.000000	-0.336634	0.013548
-10.000000	5.000000	-0.262143	0.009995
0.000000	5.000000	-0.250598	0.014885
10.000000	5.000000	-0.246952	0.009415
20.000000	5.000000	-0.335245	0.014075
30.000000	5.000000	-0.293351	0.014601
40.000000	5.000000	-0.238113	0.014458
50.000000	5.000000	-0.263996	0.015679
60.000000	5.000000	-0.319165	0.011758
70.000000	5.000000	-0.287086	0.010300
80.000000	5.000000	-0.257537	0.012834
90.000000	5.000000	-0.326603	0.012029
100.000000	5.000000	-0.402218	0.006454
110.000000	5.000000	-0.329804	0.017207
120.000000	5.000000	-0.380353	0.018374
130.000000	5.000000	-0.370579	0.021112
140.000000	5.000000	-0.385350	0.011256
150.000000	5.000000	-0.417256	0.007180
160.000000	5.000000	-0.372401	0.012035
170.000000	5.000000	-0.356315	0.008203
180.000000	5.000000	-0.319868	0.006621
190.000000	5.000000	-0.262910	0.009691
200.000000	5.000000	-0.217353	0.009323
