# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.455563	0.013684
-190.000000	5.000000	0.358997	0.007431
-180.000000	5.000000	0.261576	0.012314
-170.000000	5.000000	0.223974	0.008392
-160.000000	5.000000	0.157718	0.009012
-150.000000	5.000000	0.240252	0.010491
-140.000000	5.000000	0.234002	0.010942
-130.000000	5.000000	0.216357	0.009593
-120.000000	5.000000	0.187590	0.011093
-110.000000	5.000000	0.108250	0.010633
-100.000000	5.000000	0.076600	0.010000
-90.000000	5.000000	0.021671	0.010178
-80.000000	5.000000	-0.090000	0.008075
-70.000000	5.000000	-0.083606	0.005219
-60.000000	5.000000	-0.060953	0.010743
-50.000000	5.000000	-0.070689	0.011334
-40.000000	5.000000	-0.086504	0.007584
-30.000000	5.000000	-0.116192	0.005452
-20.000000	5.000000	-0.110642	0.007226
-10.000000	5.000000	-0.122760	0.006610
0.000000	5.000000	-0.142894	0.006872
10.000000	5.000000	-0.111663	0.007586
20.000000	5.000000	-0.101474	0.005946
30.000000	5.000000	-0.127123	0.007493
40.000000	5.000000	-0.133760	0.006044
50.000000	5.000000	-0.119030	0.009567
60.000000	5.000000	-0.119862	0.007321
70.000000	5.000000	-0.145376	0.006607
80.000000	5.000000	-0.177425	0.006440
90.000000	5.000000	-0.164403	0.006871
100.000000	5.000000	-0.160708	0.006161
110.000000	5.000000	-0.156851	0.007294
120.000000	5.000000	-0.168280	0.007249
130.000000	5.000000	-0.197557	0.009116
140.000000	5.000000	-0.260357	0.008047
150.000000	5.000000	-0.287040	0.007783
160.000000	5.000000	-0.255074	0.007498
170.000000	5.000000	-0.166921	0.006310
180.000000	5.000000	-0.114709	0.007067
190.000000	5.000000	-0.104686	0.007613
200.000000	5.000000	-0.098249	0.005406
