# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.106545	0.010897
-190.000000	5.000000	-0.055856	0.009351
-180.000000	5.000000	-0.061871	0.007786
-170.000000	5.000000	-0.210258	0.009620
-160.000000	5.000000	-0.184656	0.008344
-150.000000	5.000000	-0.126251	0.010634
-140.000000	5.000000	-0.095880	0.010846
-130.000000	5.000000	-0.145619	0.008491
-120.000000	5.000000	-0.262074	0.007264
-110.000000	5.000000	-0.271648	0.007148
-100.000000	5.000000	-0.274598	0.007315
-90.000000	5.000000	-0.301937	0.007490
-80.000000	5.000000	-0.343302	0.006300
-70.000000	5.000000	-0.430283	0.010153
-60.000000	5.000000	-0.322997	0.006756
-50.000000	5.000000	-0.343112	0.008806
-40.000000	5.000000	-0.339774	0.009821
-30.000000	5.000000	-0.354166	0.010594
-20.000000	5.000000	-0.269774	0.010594
-10.000000	5.000000	-0.145547	0.009430
0.000000	5.000000	-0.060371	0.012257
10.000000	5.000000	-0.010574	0.009860
20.000000	5.000000	0.049613	0.017966
30.000000	5.000000	0.015184	0.009774
40.000000	5.000000	-0.059640	0.011344
50.000000	5.000000	-0.178465	0.009653
60.000000	5.000000	-0.051564	0.006816
70.000000	5.000000	0.005302	0.008747
80.000000	5.000000	-0.119119	0.011144
90.000000	5.000000	-0.043924	0.011197
100.000000	5.000000	0.075663	0.010211
110.000000	5.000000	0.195381	0.009019
120.000000	5.000000	0.253519	0.013582
130.000000	5.000000	0.236458	0.010154
140.000000	5.000000	0.355945	0.008685
150.000000	5.000000	0.434447	0.014898
160.000000	5.000000	0.433923	0.012748
170.000000	5.000000	0.441921	0.009757
180.000000	5.000000	0.529344	0.010303
190.000000	5.000000	0.536886	0.013546
200.000000	5.000000	0.347639	0.012168
