# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.250639	0.012942
-190.000000	5.000000	0.323658	0.019678
-180.000000	5.000000	0.247727	0.021680
-170.000000	5.000000	0.155335	0.010502
-160.000000	5.000000	0.117810	0.009144
-150.000000	5.000000	0.049573	0.008567
-140.000000	5.000000	-0.005034	0.010899
-130.000000	5.000000	-0.074603	0.008002
-120.000000	5.000000	-0.122880	0.006307
-110.000000	5.000000	-0.161036	0.006687
-100.000000	5.000000	-0.160092	0.008140
-90.000000	5.000000	-0.172434	0.008331
-80.000000	5.000000	-0.211281	0.007005
-70.000000	5.000000	-0.149924	0.007588
-60.000000	5.000000	-0.156168	0.005990
-50.000000	5.000000	-0.174862	0.004142
-40.000000	5.000000	-0.200243	0.006779
-30.000000	5.000000	-0.162694	0.005521
-20.000000	5.000000	-0.116838	0.005090
-10.000000	5.000000	-0.089607	0.004412
0.000000	5.000000	-0.065106	0.004231
10.000000	5.000000	-0.088145	0.006724
20.000000	5.000000	-0.066529	0.004323
30.000000	5.000000	-0.081993	0.005539
40.000000	5.000000	-0.102127	0.003817
50.000000	5.000000	-0.150046	0.004701
60.000000	5.000000	-0.185551	0.005764
70.000000	5.000000	-0.194798	0.005885
80.000000	5.000000	-0.177711	0.008008
90.000000	5.000000	-0.204289	0.005423
100.000000	5.000000	-0.260183	0.006061
110.000000	5.000000	-0.332648	0.008105
120.000000	5.000000	-0.335556	0.011949
130.000000	5.000000	-0.377846	0.012226
140.000000	5.000000	-0.313131	0.007323
150.000000	5.000000	-0.262641	0.009246
160.000000	5.000000	-0.198424	0.009193
170.000000	5.000000	-0.059322	0.010922
180.000000	5.000000	-0.050101	0.016243
190.000000	5.000000	-0.007687	0.009472
200.000000	5.000000	0.064519	0.010187
