# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.068830	0.012174
-190.000000	5.000000	0.062723	0.007609
-180.000000	5.000000	0.095870	0.010861
-170.000000	5.000000	0.080975	0.007311
-160.000000	5.000000	0.053985	0.009087
-150.000000	5.000000	0.076626	0.007864
-140.000000	5.000000	0.096130	0.007028
-130.000000	5.000000	0.037153	0.006859
-120.000000	5.000000	-0.003261	0.006084
-110.000000	5.000000	0.002374	0.004947
-100.000000	5.000000	-0.037909	0.007895
-90.000000	5.000000	-0.022670	0.007497
-80.000000	5.000000	0.008399	0.007527
-70.000000	5.000000	0.007070	0.006394
-60.000000	5.000000	0.002585	0.005954
-50.000000	5.000000	-0.058051	0.006928
-40.000000	5.000000	-0.065167	0.009646
-30.000000	5.000000	-0.064002	0.010208
-20.000000	5.000000	-0.140430	0.010267
-10.000000	5.000000	-0.122390	0.010002
0.000000	5.000000	-0.095418	0.008712
10.000000	5.000000	-0.084128	0.009709
20.000000	5.000000	-0.097883	0.007854
30.000000	5.000000	-0.120159	0.009940
40.000000	5.000000	-0.135243	0.006581
50.000000	5.000000	-0.157538	0.007363
60.000000	5.000000	-0.090467	0.005513
70.000000	5.000000	-0.044059	0.010626
80.000000	5.000000	-0.037241	0.009945
90.000000	5.000000	-0.004151	0.012235
100.000000	5.000000	0.032837	0.008019
110.000000	5.000000	-0.014976	0.010432
120.000000	5.000000	-0.063164	0.007912
130.000000	5.000000	-0.041520	0.009428
140.000000	5.000000	0.039911	0.010464
150.000000	5.000000	0.088632	0.015729
160.000000	5.000000	0.003556	0.012027
170.000000	5.000000	-0.089215	0.009516
180.000000	5.000000	-0.131623	0.010144
190.000000	5.000000	-0.128221	0.011969
200.000000	5.000000	-0.170911	0.012841
