# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.015327	0.004991
-190.000000	5.000000	-0.027961	0.005158
-180.000000	5.000000	0.000284	0.004980
-170.000000	5.000000	0.071417	0.008131
-160.000000	5.000000	0.183297	0.008828
-150.000000	5.000000	0.243833	0.012626
-140.000000	5.000000	0.183887	0.015759
-130.000000	5.000000	0.123107	0.009643
-120.000000	5.000000	0.140363	0.019463
-110.000000	5.000000	0.114395	0.018551
-100.000000	5.000000	0.091058	0.013606
-90.000000	5.000000	0.161586	0.009708
-80.000000	5.000000	0.149770	0.009746
-70.000000	5.000000	0.084024	0.011043
-60.000000	5.000000	0.039569	0.008178
-50.000000	5.000000	0.024249	0.008130
-40.000000	5.000000	0.019883	0.012176
-30.000000	5.000000	-0.028190	0.007855
-20.000000	5.000000	0.025900	0.007975
-10.000000	5.000000	0.163658	0.011053
0.000000	5.000000	0.123846	0.010950
10.000000	5.000000	0.072872	0.015871
20.000000	5.000000	0.019354	0.013279
30.000000	5.000000	0.078815	0.009863
40.000000	5.000000	0.088605	0.010743
50.000000	5.000000	0.077837	0.005380
60.000000	5.000000	0.019227	0.005313
70.000000	5.000000	-0.012081	0.004496
80.000000	5.000000	-0.004550	0.005736
90.000000	5.000000	-0.002779	0.008963
100.000000	5.000000	0.047219	0.006899
110.000000	5.000000	0.045294	0.010010
120.000000	5.000000	0.167862	0.016268
130.000000	5.000000	0.134088	0.006904
140.000000	5.000000	0.212610	0.012003
150.000000	5.000000	0.258065	0.011168
160.000000	5.000000	0.148530	0.017323
170.000000	5.000000	0.145254	0.015508
180.000000	5.000000	0.096835	0.014844
190.000000	5.000000	0.149748	0.012865
200.000000	5.000000	0.053292	0.011050
