# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.119593	0.006640
-190.000000	5.000000	0.102173	0.006409
-180.000000	5.000000	0.007621	0.004566
-170.000000	5.000000	0.004088	0.006750
-160.000000	5.000000	0.026440	0.004476
-150.000000	5.000000	0.066117	0.013351
-140.000000	5.000000	0.004570	0.004736
-130.000000	5.000000	-0.039997	0.005491
-120.000000	5.000000	-0.038965	0.008805
-110.000000	5.000000	0.118781	0.018014
-100.000000	5.000000	0.326175	0.006231
-90.000000	5.000000	0.233363	0.018997
-80.000000	5.000000	0.088354	0.012127
-70.000000	5.000000	0.084414	0.022042
-60.000000	5.000000	0.100013	0.016739
-50.000000	5.000000	0.238416	0.011287
-40.000000	5.000000	0.151605	0.009503
-30.000000	5.000000	0.084909	0.016340
-20.000000	5.000000	0.053493	0.010167
-10.000000	5.000000	0.135798	0.012946
0.000000	5.000000	0.014053	0.015526
10.000000	5.000000	0.008681	0.008364
20.000000	5.000000	0.031958	0.017517
30.000000	5.000000	-0.059217	0.011991
40.000000	5.000000	0.064522	0.016207
50.000000	5.000000	0.107697	0.011697
60.000000	5.000000	-0.014270	0.010153
70.000000	5.000000	-0.028569	0.015270
80.000000	5.000000	-0.079319	0.012357
90.000000	5.000000	-0.091864	0.009925
100.000000	5.000000	-0.135525	0.008901
110.000000	5.000000	-0.105435	0.005905
120.000000	5.000000	-0.119490	0.005218
130.000000	5.000000	-0.042505	0.008312
140.000000	5.000000	0.112881	0.012001
150.000000	5.000000	0.153871	0.013564
160.000000	5.000000	0.045283	0.015171
170.000000	5.000000	0.039075	0.011236
180.000000	5.000000	-0.018623	0.004370
190.000000	5.000000	-0.022757	0.005188
200.000000	5.000000	-0.009432	0.005029
