# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.004134	0.007632
-190.000000	5.000000	0.068330	0.010351
-180.000000	5.000000	0.081302	0.012750
-170.000000	5.000000	0.125741	0.017544
-160.000000	5.000000	0.278295	0.016698
-150.000000	5.000000	0.141844	0.018367
-140.000000	5.000000	0.143792	0.013055
-130.000000	5.000000	0.064884	0.008884
-120.000000	5.000000	-0.077677	0.013894
-110.000000	5.000000	-0.043568	0.014579
-100.000000	5.000000	-0.116756	0.008194
-90.000000	5.000000	-0.176781	0.007970
-80.000000	5.000000	-0.067694	0.008417
-70.000000	5.000000	-0.086200	0.011194
-60.000000	5.000000	-0.103781	0.007172
-50.000000	5.000000	-0.089389	0.009783
-40.000000	5.000000	-0.075395	0.012005
-30.000000	5.000000	-0.152270	0.013709
-20.000000	5.000000	-0.108397	0.011746
-10.000000	5.000000	-0.114380	0.013520
0.000000	5.000000	-0.161503	0.011538
10.000000	5.000000	-0.177223	0.013440
20.000000	5.000000	-0.040962	0.009103
30.000000	5.000000	-0.108402	0.011770
40.000000	5.000000	-0.080770	0.011401
50.000000	5.000000	-0.103145	0.008719
60.000000	5.000000	-0.073173	0.008621
70.000000	5.000000	-0.098181	0.010241
80.000000	5.000000	-0.124728	0.010376
90.000000	5.000000	-0.138744	0.009707
100.000000	5.000000	-0.077214	0.009198
110.000000	5.000000	-0.038225	0.007995
120.000000	5.000000	-0.049184	0.013431
130.000000	5.000000	-0.071721	0.010560
140.000000	5.000000	0.121357	0.018019
150.000000	5.000000	0.039448	0.013031
160.000000	5.000000	0.043607	0.012862
170.000000	5.000000	0.118646	0.010174
180.000000	5.000000	0.131025	0.016221
190.000000	5.000000	0.164235	0.013467
200.000000	5.000000	0.265041	0.013055
