# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.201897	0.006766
-190.000000	5.000000	-0.147104	0.005870
-180.000000	5.000000	-0.163832	0.005220
-170.000000	5.000000	-0.173664	0.007103
-160.000000	5.000000	-0.193942	0.008189
-150.000000	5.000000	-0.172594	0.006256
-140.000000	5.000000	-0.105650	0.007144
-130.000000	5.000000	-0.002963	0.007876
-120.000000	5.000000	-0.058769	0.004188
-110.000000	5.000000	-0.096673	0.007361
-100.000000	5.000000	-0.087921	0.004214
-90.000000	5.000000	-0.104811	0.004510
-80.000000	5.000000	-0.062069	0.004929
-70.000000	5.000000	-0.032807	0.005406
-60.000000	5.000000	0.053466	0.006895
-50.000000	5.000000	-0.021287	0.005623
-40.000000	5.000000	-0.020277	0.004155
-30.000000	5.000000	-0.061366	0.006514
-20.000000	5.000000	-0.091045	0.008062
-10.000000	5.000000	-0.009024	0.005513
0.000000	5.000000	0.021176	0.004846
10.000000	5.000000	0.023563	0.005210
20.000000	5.000000	0.037549	0.004946
30.000000	5.000000	0.072297	0.006024
40.000000	5.000000	0.035996	0.007140
50.000000	5.000000	0.058605	0.007073
60.000000	5.000000	0.017158	0.007402
70.000000	5.000000	0.006725	0.007801
80.000000	5.000000	0.022580	0.006281
90.000000	5.000000	0.008492	0.007668
100.000000	5.000000	0.054350	0.009505
110.000000	5.000000	0.035718	0.007092
120.000000	5.000000	0.007505	0.010829
130.000000	5.000000	0.091170	0.011186
140.000000	5.000000	0.152072	0.009978
150.000000	5.000000	0.183770	0.010172
160.000000	5.000000	0.289689	0.016122
170.000000	5.000000	0.283215	0.015471
180.000000	5.000000	0.240231	0.016262
190.000000	5.000000	0.241298	0.019573
200.000000	5.000000	0.301059	0.012275
