# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.198049	0.009411
-190.000000	5.000000	-0.189095	0.007360
-180.000000	5.000000	-0.162211	0.007641
-170.000000	5.000000	-0.172954	0.012380
-160.000000	5.000000	-0.077559	0.012140
-150.000000	5.000000	-0.121591	0.011963
-140.000000	5.000000	-0.235807	0.011533
-130.000000	5.000000	-0.183764	0.009901
-120.000000	5.000000	-0.254236	0.006682
-110.000000	5.000000	-0.247059	0.010820
-100.000000	5.000000	-0.145236	0.011762
-90.000000	5.000000	-0.076100	0.010791
-80.000000	5.000000	-0.171553	0.011767
-70.000000	5.000000	-0.136196	0.010247
-60.000000	5.000000	-0.073333	0.014721
-50.000000	5.000000	-0.051794	0.011785
-40.000000	5.000000	0.019703	0.009652
-30.000000	5.000000	0.020984	0.014434
-20.000000	5.000000	-0.050471	0.011689
-10.000000	5.000000	-0.086815	0.012048
0.000000	5.000000	-0.096399	0.014124
10.000000	5.000000	-0.117090	0.009355
20.000000	5.000000	-0.167548	0.011755
30.000000	5.000000	-0.076343	0.009319
40.000000	5.000000	0.001657	0.010804
50.000000	5.000000	0.069275	0.014000
60.000000	5.000000	0.105442	0.015915
70.000000	5.000000	0.084317	0.011204
80.000000	5.000000	0.123840	0.013374
90.000000	5.000000	0.123220	0.011231
100.000000	5.000000	0.101260	0.012840
110.000000	5.000000	0.185059	0.019059
120.000000	5.000000	0.283578	0.021105
130.000000	5.000000	0.282236	0.016242
140.000000	5.000000	0.277089	0.018069
150.000000	5.000000	0.124717	0.013929
160.000000	5.000000	0.018384	0.016810
170.000000	5.000000	0.118462	0.020292
180.000000	5.000000	0.144034	0.016319
190.000000	5.000000	0.155994	0.016746
200.000000	5.000000	0.189804	0.019880
