# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.316751	0.015899
-190.000000	5.000000	0.371529	0.014458
-180.000000	5.000000	0.344895	0.015593
-170.000000	5.000000	0.238791	0.014864
-160.000000	5.000000	0.164260	0.011812
-150.000000	5.000000	0.169667	0.011521
-140.000000	5.000000	0.191348	0.009001
-130.000000	5.000000	0.237104	0.011476
-120.000000	5.000000	0.203752	0.009842
-110.000000	5.000000	0.129748	0.008468
-100.000000	5.000000	0.140781	0.009735
-90.000000	5.000000	0.207201	0.014001
-80.000000	5.000000	0.256908	0.014236
-70.000000	5.000000	0.280057	0.008070
-60.000000	5.000000	0.219352	0.009691
-50.000000	5.000000	0.209621	0.010768
-40.000000	5.000000	0.364223	0.014674
-30.000000	5.000000	0.247214	0.013998
-20.000000	5.000000	0.046880	0.012451
-10.000000	5.000000	0.131717	0.009721
0.000000	5.000000	0.190799	0.011226
10.000000	5.000000	0.182999	0.011096
20.000000	5.000000	0.008394	0.014620
30.000000	5.000000	0.018127	0.011470
40.000000	5.000000	0.204389	0.008850
50.000000	5.000000	0.227092	0.008936
60.000000	5.000000	0.073150	0.012385
70.000000	5.000000	-0.137871	0.012635
80.000000	5.000000	-0.226007	0.011345
90.000000	5.000000	-0.070388	0.014136
100.000000	5.000000	-0.054915	0.011078
110.000000	5.000000	-0.109885	0.012764
120.000000	5.000000	-0.054336	0.013506
130.000000	5.000000	-0.108098	0.008226
140.000000	5.000000	-0.260680	0.010217
150.000000	5.000000	-0.313866	0.007694
160.000000	5.000000	-0.282939	0.010798
170.000000	5.000000	-0.234409	0.007502
180.000000	5.000000	-0.248161	0.009224
190.000000	5.000000	-0.213184	0.011476
200.000000	5.000000	-0.127098	0.008967
