# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.577902	0.026186
-190.000000	5.000000	0.474130	0.014344
-180.000000	5.000000	0.514064	0.011745
-170.000000	5.000000	0.368756	0.006338
-160.000000	5.000000	0.312639	0.009433
-150.000000	5.000000	0.269222	0.011261
-140.000000	5.000000	0.251845	0.010841
-130.000000	5.000000	0.260538	0.006666
-120.000000	5.000000	0.215734	0.010996
-110.000000	5.000000	0.252378	0.013765
-100.000000	5.000000	0.261857	0.014841
-90.000000	5.000000	0.241713	0.008182
-80.000000	5.000000	0.232721	0.010631
-70.000000	5.000000	0.201921	0.009786
-60.000000	5.000000	0.231770	0.010367
-50.000000	5.000000	0.200107	0.012556
-40.000000	5.000000	0.134412	0.009823
-30.000000	5.000000	0.162760	0.009690
-20.000000	5.000000	0.269686	0.012048
-10.000000	5.000000	0.269511	0.013235
0.000000	5.000000	0.254287	0.010371
10.000000	5.000000	0.158233	0.010185
20.000000	5.000000	0.165841	0.007361
30.000000	5.000000	0.214201	0.005959
40.000000	5.000000	0.231488	0.008258
50.000000	5.000000	0.236941	0.007561
60.000000	5.000000	0.268731	0.007683
70.000000	5.000000	0.349864	0.012323
80.000000	5.000000	0.404586	0.017258
90.000000	5.000000	0.379176	0.014117
100.000000	5.000000	0.336832	0.016787
110.000000	5.000000	0.328442	0.014337
120.000000	5.000000	0.267227	0.014191
130.000000	5.000000	0.287206	0.015455
140.000000	5.000000	0.305823	0.011062
150.000000	5.000000	0.309212	0.010510
160.000000	5.000000	0.319396	0.012626
170.000000	5.000000	0.226696	0.009889
180.000000	5.000000	0.249095	0.009018
190.000000	5.000000	0.280291	0.013735
200.000000	5.000000	0.175095	0.009763
