# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.010080	0.006451
-190.000000	5.000000	-0.013185	0.005853
-180.000000	5.000000	-0.079559	0.005385
-170.000000	5.000000	-0.026375	0.009676
-160.000000	5.000000	0.001402	0.010837
-150.000000	5.000000	0.024462	0.013267
-140.000000	5.000000	0.132673	0.008926
-130.000000	5.000000	0.212185	0.013771
-120.000000	5.000000	0.270313	0.010732
-110.000000	5.000000	0.353606	0.013425
-100.000000	5.000000	0.373269	0.009579
-90.000000	5.000000	0.274223	0.012842
-80.000000	5.000000	0.281650	0.007261
-70.000000	5.000000	0.237145	0.008805
-60.000000	5.000000	0.236388	0.008937
-50.000000	5.000000	0.254983	0.011615
-40.000000	5.000000	0.215406	0.008149
-30.000000	5.000000	0.188928	0.007709
-20.000000	5.000000	0.123498	0.009732
-10.000000	5.000000	0.253985	0.010398
0.000000	5.000000	0.281670	0.013493
10.000000	5.000000	0.257261	0.009469
20.000000	5.000000	0.243197	0.016936
30.000000	5.000000	0.264812	0.022684
40.000000	5.000000	0.379372	0.014872
50.000000	5.000000	0.391731	0.017767
60.000000	5.000000	0.480882	0.022000
70.000000	5.000000	0.502769	0.016075
80.000000	5.000000	0.537079	0.015016
90.000000	5.000000	0.555563	0.016778
100.000000	5.000000	0.607995	0.017021
110.000000	5.000000	0.684699	0.011896
120.000000	5.000000	0.676910	0.013613
130.000000	5.000000	0.666772	0.014342
140.000000	5.000000	0.605089	0.011584
150.000000	5.000000	0.545280	0.025338
160.000000	5.000000	0.283394	0.010320
170.000000	5.000000	0.262639	0.016367
180.000000	5.000000	0.259719	0.015121
190.000000	5.000000	0.314425	0.019199
200.000000	5.000000	0.150256	0.009422
