# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.370016	0.012400
-190.000000	5.000000	0.293471	0.009042
-180.000000	5.000000	0.245226	0.010124
-170.000000	5.000000	0.020616	0.006845
-160.000000	5.000000	0.006594	0.009332
-150.000000	5.000000	0.088905	0.008894
-140.000000	5.000000	0.140239	0.010563
-130.000000	5.000000	0.063665	0.006464
-120.000000	5.000000	0.056942	0.012859
-110.000000	5.000000	0.113546	0.010333
-100.000000	5.000000	0.128308	0.008202
-90.000000	5.000000	0.078784	0.010842
-80.000000	5.000000	0.129090	0.014663
-70.000000	5.000000	0.131945	0.014733
-60.000000	5.000000	-0.005357	0.012510
-50.000000	5.000000	0.029656	0.016069
-40.000000	5.000000	0.082292	0.008359
-30.000000	5.000000	-0.022335	0.011617
-20.000000	5.000000	-0.008672	0.013986
-10.000000	5.000000	0.077628	0.016032
0.000000	5.000000	0.094978	0.016990
10.000000	5.000000	0.136311	0.011184
20.000000	5.000000	0.245444	0.009466
30.000000	5.000000	0.310145	0.010335
40.000000	5.000000	0.172530	0.010008
50.000000	5.000000	0.194589	0.012985
60.000000	5.000000	0.310248	0.016052
70.000000	5.000000	0.345561	0.015160
80.000000	5.000000	0.257339	0.013429
90.000000	5.000000	0.109378	0.015104
100.000000	5.000000	0.083350	0.014312
110.000000	5.000000	-0.051512	0.009149
120.000000	5.000000	-0.038627	0.009555
130.000000	5.000000	0.024668	0.009745
140.000000	5.000000	0.125331	0.009593
150.000000	5.000000	0.077958	0.008574
160.000000	5.000000	0.148247	0.011853
170.000000	5.000000	0.120675	0.012856
180.000000	5.000000	0.184742	0.012568
190.000000	5.000000	0.047399	0.013010
200.000000	5.000000	-0.037153	0.010430
