# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.309045	0.011987
-190.000000	5.000000	-0.345852	0.010577
-180.000000	5.000000	-0.320160	0.007737
-170.000000	5.000000	-0.332374	0.005860
-160.000000	5.000000	-0.389560	0.006677
-150.000000	5.000000	-0.391271	0.009148
-140.000000	5.000000	-0.425293	0.006422
-130.000000	5.000000	-0.472277	0.008871
-120.000000	5.000000	-0.496266	0.013082
-110.000000	5.000000	-0.520604	0.011732
-100.000000	5.000000	-0.540623	0.010860
-90.000000	5.000000	-0.547595	0.010865
-80.000000	5.000000	-0.495737	0.011522
-70.000000	5.000000	-0.492532	0.011835
-60.000000	5.000000	-0.470696	0.010223
-50.000000	5.000000	-0.413488	0.014177
-40.000000	5.000000	-0.510798	0.009925
-30.000000	5.000000	-0.548550	0.012243
-20.000000	5.000000	-0.568252	0.010460
-10.000000	5.000000	-0.551872	0.011344
0.000000	5.000000	-0.522764	0.014224
10.000000	5.000000	-0.527208	0.009650
20.000000	5.000000	-0.511141	0.011407
30.000000	5.000000	-0.421304	0.007907
40.000000	5.000000	-0.421990	0.014574
50.000000	5.000000	-0.492247	0.015829
60.000000	5.000000	-0.503319	0.012302
70.000000	5.000000	-0.418753	0.014507
80.000000	5.000000	-0.433986	0.009583
90.000000	5.000000	-0.505805	0.008054
100.000000	5.000000	-0.532045	0.010926
110.000000	5.000000	-0.487372	0.011532
120.000000	5.000000	-0.502537	0.009850
130.000000	5.000000	-0.436843	0.009827
140.000000	5.000000	-0.410990	0.010465
150.000000	5.000000	-0.279908	0.015168
160.000000	5.000000	-0.279574	0.010166
170.000000	5.000000	-0.245264	0.010042
180.000000	5.000000	-0.344181	0.008571
190.000000	5.000000	-0.344637	0.008445
200.000000	5.000000	-0.399605	0.009539
