# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.089565	0.007117
-190.000000	5.000000	-0.116184	0.003513
-180.000000	5.000000	-0.111633	0.005464
-170.000000	5.000000	-0.032877	0.004032
-160.000000	5.000000	-0.033559	0.008299
-150.000000	5.000000	-0.116504	0.008840
-140.000000	5.000000	-0.168419	0.008237
-130.000000	5.000000	-0.165510	0.006143
-120.000000	5.000000	-0.128931	0.007063
-110.000000	5.000000	-0.074055	0.010737
-100.000000	5.000000	-0.111521	0.009231
-90.000000	5.000000	-0.135519	0.008719
-80.000000	5.000000	-0.249530	0.009576
-70.000000	5.000000	-0.265968	0.007864
-60.000000	5.000000	-0.302261	0.011143
-50.000000	5.000000	-0.380330	0.009641
-40.000000	5.000000	-0.334122	0.009801
-30.000000	5.000000	-0.320650	0.009464
-20.000000	5.000000	-0.201132	0.008225
-10.000000	5.000000	-0.182985	0.006541
0.000000	5.000000	-0.236607	0.009219
10.000000	5.000000	-0.283071	0.009545
20.000000	5.000000	-0.221352	0.011000
30.000000	5.000000	-0.180684	0.009064
40.000000	5.000000	-0.078011	0.007950
50.000000	5.000000	-0.031977	0.007617
60.000000	5.000000	-0.025257	0.005753
70.000000	5.000000	-0.016950	0.006487
80.000000	5.000000	0.072843	0.009058
90.000000	5.000000	0.056333	0.007127
100.000000	5.000000	0.117648	0.013383
110.000000	5.000000	0.033920	0.010293
120.000000	5.000000	0.031629	0.008526
130.000000	5.000000	0.092957	0.008761
140.000000	5.000000	0.245158	0.011379
150.000000	5.000000	0.052884	0.009586
160.000000	5.000000	0.007366	0.005268
170.000000	5.000000	0.059267	0.010261
180.000000	5.000000	0.156971	0.015051
190.000000	5.000000	0.135960	0.012526
200.000000	5.000000	0.103336	0.007120
