# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.056516	0.008860
-190.000000	5.000000	-0.021161	0.009719
-180.000000	5.000000	0.033365	0.009608
-170.000000	5.000000	0.143656	0.013854
-160.000000	5.000000	0.061995	0.012566
-150.000000	5.000000	0.112869	0.011996
-140.000000	5.000000	0.097104	0.013663
-130.000000	5.000000	0.011399	0.009434
-120.000000	5.000000	-0.019849	0.009457
-110.000000	5.000000	-0.028951	0.003056
-100.000000	5.000000	-0.064680	0.003623
-90.000000	5.000000	-0.100377	0.004287
-80.000000	5.000000	-0.079075	0.006704
-70.000000	5.000000	-0.075830	0.003200
-60.000000	5.000000	-0.069301	0.002922
-50.000000	5.000000	-0.059176	0.007381
-40.000000	5.000000	-0.066717	0.004468
-30.000000	5.000000	-0.092399	0.003634
-20.000000	5.000000	-0.119434	0.002874
-10.000000	5.000000	-0.021941	0.004919
0.000000	5.000000	0.026872	0.008761
10.000000	5.000000	0.016841	0.008239
20.000000	5.000000	0.092540	0.014934
30.000000	5.000000	0.080436	0.009962
40.000000	5.000000	0.058746	0.009191
50.000000	5.000000	-0.010035	0.005653
60.000000	5.000000	-0.010584	0.004154
70.000000	5.000000	0.009121	0.005106
80.000000	5.000000	-0.053459	0.006012
90.000000	5.000000	-0.062732	0.004774
100.000000	5.000000	-0.058504	0.004392
110.000000	5.000000	-0.037620	0.004349
120.000000	5.000000	-0.019222	0.009360
130.000000	5.000000	-0.085445	0.006993
140.000000	5.000000	0.065409	0.013775
150.000000	5.000000	0.045644	0.007856
160.000000	5.000000	0.039834	0.014658
170.000000	5.000000	0.052325	0.013565
180.000000	5.000000	-0.062053	0.010744
190.000000	5.000000	0.009960	0.012715
200.000000	5.000000	-0.078157	0.011532
