# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.477601	0.008574
-190.000000	5.000000	-0.422052	0.009655
-180.000000	5.000000	-0.493355	0.006138
-170.000000	5.000000	-0.508432	0.010345
-160.000000	5.000000	-0.452776	0.007429
-150.000000	5.000000	-0.362842	0.014870
-140.000000	5.000000	-0.327401	0.005379
-130.000000	5.000000	-0.275484	0.006632
-120.000000	5.000000	-0.157727	0.010734
-110.000000	5.000000	-0.108017	0.012414
-100.000000	5.000000	-0.016819	0.010957
-90.000000	5.000000	0.049615	0.011420
-80.000000	5.000000	-0.018215	0.009314
-70.000000	5.000000	-0.051863	0.009761
-60.000000	5.000000	0.004205	0.009891
-50.000000	5.000000	0.109738	0.017068
-40.000000	5.000000	-0.007745	0.013134
-30.000000	5.000000	0.032605	0.008584
-20.000000	5.000000	-0.021907	0.015744
-10.000000	5.000000	-0.151737	0.013106
0.000000	5.000000	-0.137303	0.005797
10.000000	5.000000	-0.092966	0.013036
20.000000	5.000000	-0.154748	0.010595
30.000000	5.000000	-0.212052	0.010768
40.000000	5.000000	-0.255604	0.009957
50.000000	5.000000	-0.162168	0.013056
60.000000	5.000000	-0.161464	0.011425
70.000000	5.000000	-0.204224	0.007457
80.000000	5.000000	-0.160637	0.010634
90.000000	5.000000	-0.027438	0.010155
100.000000	5.000000	0.003604	0.016529
110.000000	5.000000	-0.008932	0.011748
120.000000	5.000000	0.108485	0.010528
130.000000	5.000000	0.123636	0.011064
140.000000	5.000000	0.190636	0.013079
150.000000	5.000000	0.164441	0.015865
160.000000	5.000000	0.214100	0.011869
170.000000	5.000000	0.208061	0.009707
180.000000	5.000000	0.334107	0.010620
190.000000	5.000000	0.394719	0.018711
200.000000	5.000000	0.457629	0.015854
