# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.008902	0.014008
-190.000000	5.000000	0.048802	0.007072
-180.000000	5.000000	0.031144	0.013139
-170.000000	5.000000	0.002229	0.009446
-160.000000	5.000000	-0.033648	0.007471
-150.000000	5.000000	-0.003407	0.009549
-140.000000	5.000000	0.013781	0.010098
-130.000000	5.000000	0.011447	0.010796
-120.000000	5.000000	0.024746	0.006936
-110.000000	5.000000	0.004034	0.010397
-100.000000	5.000000	-0.014005	0.009876
-90.000000	5.000000	0.021168	0.011139
-80.000000	5.000000	0.005973	0.010714
-70.000000	5.000000	0.075918	0.010926
-60.000000	5.000000	0.045702	0.009775
-50.000000	5.000000	-0.044908	0.009653
-40.000000	5.000000	-0.063628	0.010570
-30.000000	5.000000	-0.107636	0.009490
-20.000000	5.000000	-0.083442	0.010339
-10.000000	5.000000	-0.009234	0.010615
0.000000	5.000000	-0.029766	0.010065
10.000000	5.000000	-0.008467	0.007618
20.000000	5.000000	-0.023607	0.006949
30.000000	5.000000	0.020106	0.006723
40.000000	5.000000	-0.011047	0.006876
50.000000	5.000000	0.086819	0.010691
60.000000	5.000000	0.024900	0.016176
70.000000	5.000000	-0.033185	0.016113
80.000000	5.000000	-0.124792	0.013504
90.000000	5.000000	-0.224710	0.016488
100.000000	5.000000	-0.274677	0.012170
110.000000	5.000000	-0.317844	0.009673
120.000000	5.000000	-0.133072	0.015641
130.000000	5.000000	0.021285	0.015141
140.000000	5.000000	0.088694	0.011701
150.000000	5.000000	0.083799	0.008916
160.000000	5.000000	0.081183	0.010240
170.000000	5.000000	0.131618	0.010817
180.000000	5.000000	0.187263	0.017745
190.000000	5.000000	0.090386	0.016109
200.000000	5.000000	0.148416	0.016755
