# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.059485	0.006344
-190.000000	5.000000	0.040462	0.010715
-180.000000	5.000000	-0.076430	0.012212
-170.000000	5.000000	-0.182687	0.010019
-160.000000	5.000000	-0.126668	0.011486
-150.000000	5.000000	-0.144133	0.010391
-140.000000	5.000000	-0.094816	0.008343
-130.000000	5.000000	-0.159132	0.009231
-120.000000	5.000000	-0.164250	0.007767
-110.000000	5.000000	-0.093850	0.009167
-100.000000	5.000000	-0.046571	0.012435
-90.000000	5.000000	-0.115763	0.011142
-80.000000	5.000000	-0.139223	0.009309
-70.000000	5.000000	-0.153685	0.010299
-60.000000	5.000000	-0.149968	0.008079
-50.000000	5.000000	-0.153903	0.013181
-40.000000	5.000000	-0.191156	0.010978
-30.000000	5.000000	-0.195114	0.012529
-20.000000	5.000000	-0.038841	0.016765
-10.000000	5.000000	0.014074	0.018134
0.000000	5.000000	-0.050932	0.013817
10.000000	5.000000	-0.016541	0.013783
20.000000	5.000000	0.036468	0.013914
30.000000	5.000000	0.005227	0.014460
40.000000	5.000000	0.053494	0.022722
50.000000	5.000000	0.012918	0.015426
60.000000	5.000000	0.084130	0.016695
70.000000	5.000000	0.142345	0.016070
80.000000	5.000000	0.035732	0.016418
90.000000	5.000000	0.034760	0.012371
100.000000	5.000000	0.109121	0.009847
110.000000	5.000000	0.100544	0.008571
120.000000	5.000000	0.100549	0.008503
130.000000	5.000000	0.015039	0.009289
140.000000	5.000000	-0.114500	0.008103
150.000000	5.000000	-0.121850	0.011079
160.000000	5.000000	-0.134426	0.009648
170.000000	5.000000	-0.128064	0.007292
180.000000	5.000000	-0.110174	0.013094
190.000000	5.000000	-0.129340	0.008401
200.000000	5.000000	-0.173722	0.006243
