# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.081756	0.004001
-190.000000	5.000000	-0.048579	0.004402
-180.000000	5.000000	-0.063050	0.004326
-170.000000	5.000000	-0.017562	0.004058
-160.000000	5.000000	-0.044397	0.004185
-150.000000	5.000000	0.013834	0.006421
-140.000000	5.000000	0.094352	0.006669
-130.000000	5.000000	0.019172	0.005026
-120.000000	5.000000	0.086770	0.007074
-110.000000	5.000000	0.033954	0.005523
-100.000000	5.000000	-0.070958	0.004894
-90.000000	5.000000	-0.089096	0.003565
-80.000000	5.000000	-0.125322	0.004737
-70.000000	5.000000	-0.127105	0.005867
-60.000000	5.000000	-0.134612	0.006596
-50.000000	5.000000	-0.121046	0.009213
-40.000000	5.000000	-0.108951	0.005968
-30.000000	5.000000	-0.062452	0.005482
-20.000000	5.000000	0.040208	0.008754
-10.000000	5.000000	-0.000255	0.007198
0.000000	5.000000	0.074592	0.012722
10.000000	5.000000	0.140652	0.012715
20.000000	5.000000	0.093573	0.009591
30.000000	5.000000	0.219018	0.011970
40.000000	5.000000	0.193772	0.009503
50.000000	5.000000	0.283856	0.012655
60.000000	5.000000	0.332175	0.018184
70.000000	5.000000	0.323256	0.015058
80.000000	5.000000	0.269907	0.011193
90.000000	5.000000	0.125800	0.011471
100.000000	5.000000	0.104124	0.010458
110.000000	5.000000	0.057556	0.011505
120.000000	5.000000	0.046811	0.007151
130.000000	5.000000	-0.000634	0.006932
140.000000	5.000000	-0.030068	0.005388
150.000000	5.000000	-0.064481	0.006779
160.000000	5.000000	-0.083083	0.005092
170.000000	5.000000	0.020208	0.012555
180.000000	5.000000	0.117782	0.016720
190.000000	5.000000	0.226772	0.014189
200.000000	5.000000	0.306573	0.017018
