# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.644253	0.024548
-190.000000	5.000000	0.570690	0.014147
-180.000000	5.000000	0.429146	0.016292
-170.000000	5.000000	0.496366	0.014100
-160.000000	5.000000	0.455545	0.014421
-150.000000	5.000000	0.438411	0.013506
-140.000000	5.000000	0.442638	0.015821
-130.000000	5.000000	0.316001	0.010792
-120.000000	5.000000	0.249103	0.010081
-110.000000	5.000000	0.310040	0.008386
-100.000000	5.000000	0.288903	0.010736
-90.000000	5.000000	0.167364	0.010466
-80.000000	5.000000	0.133887	0.010098
-70.000000	5.000000	0.135466	0.009887
-60.000000	5.000000	0.129904	0.010429
-50.000000	5.000000	0.159613	0.009192
-40.000000	5.000000	0.176869	0.012059
-30.000000	5.000000	0.208991	0.011309
-20.000000	5.000000	0.157016	0.010558
-10.000000	5.000000	0.164864	0.010338
0.000000	5.000000	0.235886	0.008567
10.000000	5.000000	0.303922	0.014521
20.000000	5.000000	0.220777	0.010325
30.000000	5.000000	0.167019	0.014386
40.000000	5.000000	0.195331	0.008595
50.000000	5.000000	0.190118	0.011056
60.000000	5.000000	0.147333	0.011052
70.000000	5.000000	0.131110	0.007575
80.000000	5.000000	0.032191	0.010281
90.000000	5.000000	-0.020303	0.011046
100.000000	5.000000	-0.149684	0.011961
110.000000	5.000000	-0.210416	0.010860
120.000000	5.000000	-0.237107	0.012287
130.000000	5.000000	-0.252627	0.009273
140.000000	5.000000	-0.287837	0.012916
150.000000	5.000000	-0.338588	0.009907
160.000000	5.000000	-0.303475	0.010226
170.000000	5.000000	-0.225319	0.009406
180.000000	5.000000	-0.303713	0.007918
190.000000	5.000000	-0.287057	0.009472
200.000000	5.000000	-0.238045	0.007453
