# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.244579	0.011186
-190.000000	5.000000	-0.196410	0.008499
-180.000000	5.000000	-0.238935	0.009646
-170.000000	5.000000	-0.263714	0.009533
-160.000000	5.000000	-0.312905	0.006546
-150.000000	5.000000	-0.252536	0.007619
-140.000000	5.000000	-0.179790	0.009377
-130.000000	5.000000	-0.133647	0.011038
-120.000000	5.000000	-0.062241	0.010948
-110.000000	5.000000	0.018902	0.012002
-100.000000	5.000000	0.047973	0.010138
-90.000000	5.000000	0.066083	0.013157
-80.000000	5.000000	0.058534	0.012609
-70.000000	5.000000	-0.004655	0.010464
-60.000000	5.000000	-0.002659	0.010795
-50.000000	5.000000	0.024745	0.013260
-40.000000	5.000000	0.123380	0.016176
-30.000000	5.000000	0.190819	0.010881
-20.000000	5.000000	0.263756	0.011819
-10.000000	5.000000	0.322938	0.017281
0.000000	5.000000	0.355453	0.015043
10.000000	5.000000	0.352250	0.014158
20.000000	5.000000	0.385262	0.019829
30.000000	5.000000	0.366381	0.015993
40.000000	5.000000	0.387219	0.010488
50.000000	5.000000	0.293236	0.013761
60.000000	5.000000	0.452558	0.009247
70.000000	5.000000	0.478735	0.012210
80.000000	5.000000	0.469865	0.011192
90.000000	5.000000	0.542213	0.011950
100.000000	5.000000	0.636788	0.012417
110.000000	5.000000	0.659226	0.017872
120.000000	5.000000	0.622665	0.018569
130.000000	5.000000	0.535803	0.016247
140.000000	5.000000	0.576839	0.015910
150.000000	5.000000	0.502745	0.015824
160.000000	5.000000	0.537681	0.015122
170.000000	5.000000	0.566697	0.017012
180.000000	5.000000	0.620470	0.012615
190.000000	5.000000	0.711202	0.013713
200.000000	5.000000	0.639994	0.012570
