# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.024030	0.012965
-190.000000	5.000000	-0.020371	0.007673
-180.000000	5.000000	0.015104	0.007134
-170.000000	5.000000	0.059967	0.005174
-160.000000	5.000000	0.072922	0.009072
-150.000000	5.000000	0.121541	0.009510
-140.000000	5.000000	0.180552	0.006980
-130.000000	5.000000	0.192315	0.012835
-120.000000	5.000000	0.231982	0.010267
-110.000000	5.000000	0.168137	0.008400
-100.000000	5.000000	0.129386	0.009375
-90.000000	5.000000	0.191014	0.011622
-80.000000	5.000000	0.158808	0.013430
-70.000000	5.000000	0.103488	0.013675
-60.000000	5.000000	0.169486	0.010772
-50.000000	5.000000	0.236959	0.009301
-40.000000	5.000000	0.212509	0.006308
-30.000000	5.000000	0.306730	0.011510
-20.000000	5.000000	0.187370	0.007772
-10.000000	5.000000	0.129252	0.008119
0.000000	5.000000	0.069909	0.008584
10.000000	5.000000	0.118386	0.010614
20.000000	5.000000	0.012318	0.008310
30.000000	5.000000	-0.012116	0.009975
40.000000	5.000000	-0.031465	0.011968
50.000000	5.000000	-0.179742	0.007802
60.000000	5.000000	-0.244862	0.010897
70.000000	5.000000	-0.221377	0.009461
80.000000	5.000000	-0.119858	0.011928
90.000000	5.000000	-0.194590	0.010945
100.000000	5.000000	-0.241536	0.010097
110.000000	5.000000	-0.201174	0.008271
120.000000	5.000000	0.024841	0.012725
130.000000	5.000000	0.056288	0.009411
140.000000	5.000000	0.114821	0.009733
150.000000	5.000000	0.040515	0.013938
160.000000	5.000000	0.029068	0.012736
170.000000	5.000000	0.147731	0.010642
180.000000	5.000000	0.062331	0.015202
190.000000	5.000000	-0.000452	0.011843
200.000000	5.000000	0.036073	0.013181
