# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.066933	0.005982
-190.000000	5.000000	-0.174592	0.008716
-180.000000	5.000000	-0.183773	0.010450
-170.000000	5.000000	-0.219426	0.007505
-160.000000	5.000000	-0.176782	0.010426
-150.000000	5.000000	-0.126886	0.013728
-140.000000	5.000000	-0.071110	0.007001
-130.000000	5.000000	-0.075845	0.008820
-120.000000	5.000000	-0.075466	0.007087
-110.000000	5.000000	-0.067119	0.006373
-100.000000	5.000000	-0.113577	0.007690
-90.000000	5.000000	-0.103539	0.006225
-80.000000	5.000000	-0.129912	0.004783
-70.000000	5.000000	-0.128208	0.006596
-60.000000	5.000000	-0.172042	0.010303
-50.000000	5.000000	-0.137658	0.005919
-40.000000	5.000000	-0.043978	0.006919
-30.000000	5.000000	0.039158	0.013761
-20.000000	5.000000	0.094309	0.009470
-10.000000	5.000000	0.124529	0.009473
0.000000	5.000000	0.148543	0.012902
10.000000	5.000000	0.188031	0.012711
20.000000	5.000000	0.290685	0.016988
30.000000	5.000000	0.388263	0.019639
40.000000	5.000000	0.579934	0.023759
50.000000	5.000000	0.402734	0.011748
60.000000	5.000000	0.282662	0.019657
70.000000	5.000000	0.227197	0.008651
80.000000	5.000000	0.152813	0.015721
90.000000	5.000000	0.180860	0.012142
100.000000	5.000000	0.233576	0.016169
110.000000	5.000000	0.165495	0.011365
120.000000	5.000000	0.077560	0.009264
130.000000	5.000000	0.078407	0.011324
140.000000	5.000000	0.037760	0.009196
150.000000	5.000000	0.044145	0.014495
160.000000	5.000000	0.050911	0.010830
170.000000	5.000000	-0.005655	0.010652
180.000000	5.000000	-0.045682	0.007823
190.000000	5.000000	-0.026222	0.010136
200.000000	5.000000	-0.027173	0.010850
