# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.205361	0.010006
-190.000000	5.000000	0.238847	0.009748
-180.000000	5.000000	0.318393	0.010041
-170.000000	5.000000	0.317911	0.009710
-160.000000	5.000000	0.277176	0.009640
-150.000000	5.000000	0.240734	0.010926
-140.000000	5.000000	0.248575	0.010711
-130.000000	5.000000	0.148042	0.008758
-120.000000	5.000000	0.103398	0.012050
-110.000000	5.000000	0.182450	0.009328
-100.000000	5.000000	0.232634	0.008467
-90.000000	5.000000	0.304680	0.007779
-80.000000	5.000000	0.368044	0.012540
-70.000000	5.000000	0.328899	0.008066
-60.000000	5.000000	0.264429	0.010970
-50.000000	5.000000	0.221757	0.013294
-40.000000	5.000000	0.201994	0.012991
-30.000000	5.000000	0.251323	0.010627
-20.000000	5.000000	0.332846	0.012267
-10.000000	5.000000	0.276497	0.009916
0.000000	5.000000	0.313834	0.013662
10.000000	5.000000	0.338111	0.013880
20.000000	5.000000	0.251105	0.015516
30.000000	5.000000	0.187578	0.013628
40.000000	5.000000	0.271003	0.016093
50.000000	5.000000	0.358760	0.013285
60.000000	5.000000	0.337211	0.013539
70.000000	5.000000	0.277375	0.012858
80.000000	5.000000	0.231486	0.014653
90.000000	5.000000	0.405009	0.011207
100.000000	5.000000	0.479218	0.016660
110.000000	5.000000	0.389187	0.011918
120.000000	5.000000	0.266462	0.012598
130.000000	5.000000	0.115911	0.014058
140.000000	5.000000	0.043074	0.010942
150.000000	5.000000	0.107330	0.012504
160.000000	5.000000	0.183150	0.014722
170.000000	5.000000	0.111828	0.012434
180.000000	5.000000	0.145611	0.010712
190.000000	5.000000	0.004478	0.012870
200.000000	5.000000	-0.095722	0.013587
