# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.296250	0.008515
-190.000000	5.000000	-0.270032	0.008741
-180.000000	5.000000	-0.287870	0.006660
-170.000000	5.000000	-0.252006	0.010488
-160.000000	5.000000	-0.296222	0.009671
-150.000000	5.000000	-0.291280	0.008349
-140.000000	5.000000	-0.270830	0.009495
-130.000000	5.000000	-0.281936	0.013480
-120.000000	5.000000	-0.247393	0.010568
-110.000000	5.000000	-0.353610	0.013068
-100.000000	5.000000	-0.416431	0.016959
-90.000000	5.000000	-0.398411	0.010480
-80.000000	5.000000	-0.414706	0.014711
-70.000000	5.000000	-0.404028	0.009404
-60.000000	5.000000	-0.358728	0.010208
-50.000000	5.000000	-0.354488	0.011755
-40.000000	5.000000	-0.314588	0.010969
-30.000000	5.000000	-0.256016	0.013505
-20.000000	5.000000	-0.282524	0.013837
-10.000000	5.000000	-0.215880	0.012042
0.000000	5.000000	-0.257125	0.010614
10.000000	5.000000	-0.240330	0.011715
20.000000	5.000000	-0.290756	0.011931
30.000000	5.000000	-0.309410	0.010277
40.000000	5.000000	-0.269781	0.013199
50.000000	5.000000	-0.263919	0.012431
60.000000	5.000000	-0.289615	0.020054
70.000000	5.000000	-0.426469	0.009545
80.000000	5.000000	-0.405045	0.009873
90.000000	5.000000	-0.398783	0.009854
100.000000	5.000000	-0.421095	0.010693
110.000000	5.000000	-0.442878	0.010105
120.000000	5.000000	-0.458504	0.008730
130.000000	5.000000	-0.459186	0.009067
140.000000	5.000000	-0.465866	0.013228
150.000000	5.000000	-0.424721	0.011892
160.000000	5.000000	-0.423981	0.010462
170.000000	5.000000	-0.419220	0.014250
180.000000	5.000000	-0.375376	0.011546
190.000000	5.000000	-0.412435	0.013237
200.000000	5.000000	-0.465911	0.013208
