# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.257735	0.010725
-190.000000	5.000000	0.347232	0.011911
-180.000000	5.000000	0.392846	0.009738
-170.000000	5.000000	0.321551	0.010896
-160.000000	5.000000	0.320348	0.010421
-150.000000	5.000000	0.304918	0.015175
-140.000000	5.000000	0.248370	0.010673
-130.000000	5.000000	0.176216	0.009564
-120.000000	5.000000	0.126307	0.010547
-110.000000	5.000000	0.190081	0.011132
-100.000000	5.000000	0.323642	0.012391
-90.000000	5.000000	0.311500	0.017657
-80.000000	5.000000	0.295462	0.012971
-70.000000	5.000000	0.342525	0.015772
-60.000000	5.000000	0.321814	0.010454
-50.000000	5.000000	0.264159	0.012463
-40.000000	5.000000	0.154869	0.010975
-30.000000	5.000000	0.225932	0.015910
-20.000000	5.000000	0.154060	0.012859
-10.000000	5.000000	0.225536	0.012953
0.000000	5.000000	0.226946	0.012298
10.000000	5.000000	0.176113	0.008298
20.000000	5.000000	0.156066	0.009268
30.000000	5.000000	0.124428	0.009387
40.000000	5.000000	0.159658	0.009594
50.000000	5.000000	0.126975	0.009921
60.000000	5.000000	0.195289	0.016703
70.000000	5.000000	0.186954	0.014396
80.000000	5.000000	0.207416	0.011115
90.000000	5.000000	0.141491	0.010708
100.000000	5.000000	0.040406	0.010544
110.000000	5.000000	0.030869	0.013321
120.000000	5.000000	-0.021655	0.014911
130.000000	5.000000	-0.012352	0.018280
140.000000	5.000000	-0.114807	0.016216
150.000000	5.000000	-0.126083	0.013967
160.000000	5.000000	-0.058199	0.015528
170.000000	5.000000	-0.032271	0.015474
180.000000	5.000000	-0.029941	0.016308
190.000000	5.000000	0.061173	0.013052
200.000000	5.000000	-0.071404	0.012267
