# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.123128	0.010735
-190.000000	5.000000	0.010040	0.009902
-180.000000	5.000000	-0.022872	0.006889
-170.000000	5.000000	-0.071503	0.007780
-160.000000	5.000000	-0.156091	0.008260
-150.000000	5.000000	-0.208452	0.012222
-140.000000	5.000000	-0.176693	0.008346
-130.000000	5.000000	-0.140774	0.005026
-120.000000	5.000000	-0.111563	0.004909
-110.000000	5.000000	-0.096461	0.004474
-100.000000	5.000000	-0.052181	0.005876
-90.000000	5.000000	-0.168093	0.005741
-80.000000	5.000000	-0.198891	0.006358
-70.000000	5.000000	-0.116102	0.005655
-60.000000	5.000000	-0.037279	0.005209
-50.000000	5.000000	-0.051442	0.003710
-40.000000	5.000000	0.010695	0.005247
-30.000000	5.000000	0.089926	0.006111
-20.000000	5.000000	0.074958	0.008284
-10.000000	5.000000	0.192019	0.014259
0.000000	5.000000	0.346730	0.010849
10.000000	5.000000	0.483555	0.019485
20.000000	5.000000	0.384416	0.013512
30.000000	5.000000	0.291418	0.018476
40.000000	5.000000	0.210822	0.014733
50.000000	5.000000	0.152108	0.010097
60.000000	5.000000	0.247587	0.020169
70.000000	5.000000	0.464876	0.015951
80.000000	5.000000	0.205544	0.013878
90.000000	5.000000	-0.025029	0.007183
100.000000	5.000000	-0.184455	0.007904
110.000000	5.000000	-0.123262	0.009262
120.000000	5.000000	-0.045624	0.006289
130.000000	5.000000	-0.079431	0.014516
140.000000	5.000000	0.005793	0.009177
150.000000	5.000000	0.016972	0.012078
160.000000	5.000000	0.015962	0.012594
170.000000	5.000000	-0.036760	0.014270
180.000000	5.000000	0.081532	0.007466
190.000000	5.000000	0.293829	0.017976
200.000000	5.000000	0.352503	0.013971
