# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.425618	0.015993
-190.000000	5.000000	0.528355	0.017293
-180.000000	5.000000	0.581740	0.017682
-170.000000	5.000000	0.555929	0.017488
-160.000000	5.000000	0.672384	0.015456
-150.000000	5.000000	0.565442	0.011718
-140.000000	5.000000	0.514130	0.011480
-130.000000	5.000000	0.570331	0.014820
-120.000000	5.000000	0.577419	0.015065
-110.000000	5.000000	0.540027	0.012013
-100.000000	5.000000	0.478403	0.016288
-90.000000	5.000000	0.498232	0.013971
-80.000000	5.000000	0.384905	0.015730
-70.000000	5.000000	0.326970	0.012405
-60.000000	5.000000	0.250956	0.011677
-50.000000	5.000000	0.178102	0.007822
-40.000000	5.000000	0.149175	0.008570
-30.000000	5.000000	0.163836	0.008985
-20.000000	5.000000	0.104415	0.007850
-10.000000	5.000000	0.096830	0.010899
0.000000	5.000000	0.104838	0.008455
10.000000	5.000000	0.079150	0.009033
20.000000	5.000000	0.056366	0.007168
30.000000	5.000000	0.109791	0.006614
40.000000	5.000000	0.090756	0.011002
50.000000	5.000000	0.074953	0.007696
60.000000	5.000000	0.073738	0.009898
70.000000	5.000000	-0.018099	0.010628
80.000000	5.000000	-0.124363	0.009606
90.000000	5.000000	-0.125186	0.010422
100.000000	5.000000	-0.072744	0.011318
110.000000	5.000000	-0.085679	0.007199
120.000000	5.000000	-0.074708	0.011438
130.000000	5.000000	-0.070536	0.007743
140.000000	5.000000	-0.131657	0.006208
150.000000	5.000000	-0.177072	0.005849
160.000000	5.000000	-0.167019	0.007108
170.000000	5.000000	-0.136453	0.008813
180.000000	5.000000	-0.178782	0.006611
190.000000	5.000000	-0.114014	0.009478
200.000000	5.000000	-0.087098	0.013338
