# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.360075	0.015859
-190.000000	5.000000	0.252708	0.014943
-180.000000	5.000000	0.290653	0.012535
-170.000000	5.000000	0.338548	0.012393
-160.000000	5.000000	0.438068	0.013839
-150.000000	5.000000	0.496580	0.017967
-140.000000	5.000000	0.452762	0.010044
-130.000000	5.000000	0.439779	0.013192
-120.000000	5.000000	0.401064	0.013141
-110.000000	5.000000	0.344724	0.010202
-100.000000	5.000000	0.289867	0.015222
-90.000000	5.000000	0.408596	0.017743
-80.000000	5.000000	0.335015	0.010770
-70.000000	5.000000	0.352147	0.010800
-60.000000	5.000000	0.493468	0.016953
-50.000000	5.000000	0.481587	0.018144
-40.000000	5.000000	0.418061	0.016551
-30.000000	5.000000	0.399771	0.008671
-20.000000	5.000000	0.430590	0.010119
-10.000000	5.000000	0.451498	0.015243
0.000000	5.000000	0.516985	0.012281
10.000000	5.000000	0.459600	0.018885
20.000000	5.000000	0.411265	0.010836
30.000000	5.000000	0.346027	0.014880
40.000000	5.000000	0.309044	0.012847
50.000000	5.000000	0.336823	0.012432
60.000000	5.000000	0.395749	0.017217
70.000000	5.000000	0.421451	0.016343
80.000000	5.000000	0.342562	0.017860
90.000000	5.000000	0.375683	0.019724
100.000000	5.000000	0.360563	0.019859
110.000000	5.000000	0.268500	0.010638
120.000000	5.000000	0.360439	0.014731
130.000000	5.000000	0.399221	0.017064
140.000000	5.000000	0.529268	0.020304
150.000000	5.000000	0.467358	0.017025
160.000000	5.000000	0.495209	0.015314
170.000000	5.000000	0.501992	0.013171
180.000000	5.000000	0.439913	0.014271
190.000000	5.000000	0.406470	0.012116
200.000000	5.000000	0.421508	0.012272
