# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.165325	0.011169
-190.000000	5.000000	0.202927	0.008723
-180.000000	5.000000	0.280967	0.013745
-170.000000	5.000000	0.287263	0.011329
-160.000000	5.000000	0.270336	0.014344
-150.000000	5.000000	0.323929	0.011475
-140.000000	5.000000	0.330778	0.012230
-130.000000	5.000000	0.258805	0.010966
-120.000000	5.000000	0.300178	0.008003
-110.000000	5.000000	0.293082	0.010791
-100.000000	5.000000	0.379857	0.012660
-90.000000	5.000000	0.305870	0.011253
-80.000000	5.000000	0.162366	0.008916
-70.000000	5.000000	0.252690	0.007895
-60.000000	5.000000	0.344599	0.011221
-50.000000	5.000000	0.368649	0.012797
-40.000000	5.000000	0.435098	0.012097
-30.000000	5.000000	0.467875	0.012388
-20.000000	5.000000	0.412147	0.013351
-10.000000	5.000000	0.424436	0.010917
0.000000	5.000000	0.363641	0.012913
10.000000	5.000000	0.401146	0.012873
20.000000	5.000000	0.448457	0.011301
30.000000	5.000000	0.282797	0.013096
40.000000	5.000000	0.279346	0.012833
50.000000	5.000000	0.318964	0.017145
60.000000	5.000000	0.242089	0.017269
70.000000	5.000000	0.102726	0.012486
80.000000	5.000000	0.041640	0.009652
90.000000	5.000000	0.093110	0.014646
100.000000	5.000000	0.028956	0.011021
110.000000	5.000000	0.013892	0.013273
120.000000	5.000000	-0.032130	0.011268
130.000000	5.000000	-0.012739	0.013906
140.000000	5.000000	-0.000267	0.014554
150.000000	5.000000	0.083608	0.009517
160.000000	5.000000	0.173738	0.007994
170.000000	5.000000	0.370217	0.011104
180.000000	5.000000	0.409876	0.008377
190.000000	5.000000	0.312772	0.011776
200.000000	5.000000	0.353368	0.015045
