# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.380326	0.010421
-190.000000	5.000000	-0.323644	0.011895
-180.000000	5.000000	-0.259993	0.008825
-170.000000	5.000000	-0.202265	0.011773
-160.000000	5.000000	-0.171402	0.008612
-150.000000	5.000000	-0.210593	0.008923
-140.000000	5.000000	-0.204145	0.008021
-130.000000	5.000000	-0.146658	0.006055
-120.000000	5.000000	-0.097652	0.005337
-110.000000	5.000000	-0.055241	0.004907
-100.000000	5.000000	-0.073269	0.008201
-90.000000	5.000000	-0.045271	0.006996
-80.000000	5.000000	-0.083052	0.005916
-70.000000	5.000000	-0.171478	0.011495
-60.000000	5.000000	-0.228496	0.010607
-50.000000	5.000000	-0.281836	0.010279
-40.000000	5.000000	-0.269308	0.008966
-30.000000	5.000000	-0.228635	0.007684
-20.000000	5.000000	-0.177981	0.012945
-10.000000	5.000000	-0.154271	0.007428
0.000000	5.000000	-0.168353	0.007977
10.000000	5.000000	-0.217654	0.013351
20.000000	5.000000	-0.246272	0.008753
30.000000	5.000000	-0.149861	0.011053
40.000000	5.000000	-0.111998	0.010124
50.000000	5.000000	-0.071403	0.008859
60.000000	5.000000	-0.038553	0.009889
70.000000	5.000000	0.009338	0.008578
80.000000	5.000000	0.077067	0.004741
90.000000	5.000000	0.073089	0.008790
100.000000	5.000000	0.073381	0.013899
110.000000	5.000000	0.130394	0.011744
120.000000	5.000000	0.169143	0.012363
130.000000	5.000000	0.200523	0.012585
140.000000	5.000000	0.199075	0.016293
150.000000	5.000000	0.262300	0.011856
160.000000	5.000000	0.277182	0.017148
170.000000	5.000000	0.202773	0.013600
180.000000	5.000000	0.263742	0.011003
190.000000	5.000000	0.353207	0.015582
200.000000	5.000000	0.335548	0.008304
