# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.376890	0.009428
-190.000000	5.000000	0.349392	0.009919
-180.000000	5.000000	0.307520	0.007574
-170.000000	5.000000	0.357336	0.007408
-160.000000	5.000000	0.340431	0.011886
-150.000000	5.000000	0.286334	0.009513
-140.000000	5.000000	0.295330	0.009348
-130.000000	5.000000	0.334406	0.009777
-120.000000	5.000000	0.267080	0.009221
-110.000000	5.000000	0.211171	0.009338
-100.000000	5.000000	0.213176	0.009094
-90.000000	5.000000	0.167455	0.005850
-80.000000	5.000000	0.161734	0.008465
-70.000000	5.000000	0.193931	0.006833
-60.000000	5.000000	0.083342	0.007292
-50.000000	5.000000	0.031902	0.009977
-40.000000	5.000000	-0.012979	0.007643
-30.000000	5.000000	-0.017957	0.011471
-20.000000	5.000000	-0.035857	0.006845
-10.000000	5.000000	-0.138273	0.006742
0.000000	5.000000	-0.147875	0.006263
10.000000	5.000000	-0.249844	0.006725
20.000000	5.000000	-0.258947	0.009281
30.000000	5.000000	-0.219643	0.008492
40.000000	5.000000	-0.231356	0.008178
50.000000	5.000000	-0.214328	0.013471
60.000000	5.000000	-0.163160	0.011336
70.000000	5.000000	-0.192325	0.011187
80.000000	5.000000	-0.185402	0.009979
90.000000	5.000000	-0.138086	0.011514
100.000000	5.000000	-0.113708	0.014520
110.000000	5.000000	-0.106445	0.012977
120.000000	5.000000	-0.077337	0.013728
130.000000	5.000000	-0.055574	0.012003
140.000000	5.000000	-0.118017	0.010942
150.000000	5.000000	-0.264383	0.008952
160.000000	5.000000	-0.271875	0.009268
170.000000	5.000000	-0.263242	0.009597
180.000000	5.000000	-0.278363	0.008930
190.000000	5.000000	-0.308696	0.009539
200.000000	5.000000	-0.316540	0.009545
