# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.060256	0.006584
-190.000000	5.000000	-0.072136	0.006141
-180.000000	5.000000	-0.037064	0.006914
-170.000000	5.000000	-0.091111	0.009078
-160.000000	5.000000	-0.105159	0.011733
-150.000000	5.000000	-0.059151	0.008956
-140.000000	5.000000	0.010792	0.011815
-130.000000	5.000000	-0.008096	0.008921
-120.000000	5.000000	-0.027718	0.008870
-110.000000	5.000000	-0.073960	0.005672
-100.000000	5.000000	-0.051749	0.009960
-90.000000	5.000000	-0.091394	0.008367
-80.000000	5.000000	-0.082560	0.009601
-70.000000	5.000000	-0.061193	0.012183
-60.000000	5.000000	-0.130132	0.010851
-50.000000	5.000000	-0.086687	0.012029
-40.000000	5.000000	-0.105696	0.008263
-30.000000	5.000000	-0.105985	0.010836
-20.000000	5.000000	-0.032295	0.009248
-10.000000	5.000000	0.007779	0.013152
0.000000	5.000000	0.066013	0.012408
10.000000	5.000000	-0.004876	0.011626
20.000000	5.000000	-0.064313	0.010986
30.000000	5.000000	0.015220	0.012083
40.000000	5.000000	0.060768	0.012658
50.000000	5.000000	0.162237	0.016289
60.000000	5.000000	0.097070	0.014169
70.000000	5.000000	0.138551	0.012686
80.000000	5.000000	0.132965	0.011342
90.000000	5.000000	0.108984	0.010762
100.000000	5.000000	0.172945	0.012705
110.000000	5.000000	0.120185	0.009682
120.000000	5.000000	0.144981	0.009466
130.000000	5.000000	0.103182	0.009034
140.000000	5.000000	0.143168	0.013719
150.000000	5.000000	0.119312	0.008854
160.000000	5.000000	0.141380	0.014257
170.000000	5.000000	0.206228	0.016296
180.000000	5.000000	0.219134	0.009218
190.000000	5.000000	0.308078	0.015255
200.000000	5.000000	0.250171	0.013960
