# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.058979	0.010213
-190.000000	5.000000	0.086200	0.007782
-180.000000	5.000000	0.078437	0.007915
-170.000000	5.000000	0.112225	0.009037
-160.000000	5.000000	0.164643	0.009122
-150.000000	5.000000	0.217236	0.014557
-140.000000	5.000000	0.210638	0.007572
-130.000000	5.000000	0.164458	0.008291
-120.000000	5.000000	0.141726	0.011401
-110.000000	5.000000	0.125170	0.016070
-100.000000	5.000000	0.081456	0.009705
-90.000000	5.000000	-0.011100	0.013128
-80.000000	5.000000	-0.007941	0.014000
-70.000000	5.000000	-0.001489	0.013646
-60.000000	5.000000	0.076462	0.009207
-50.000000	5.000000	0.119204	0.014404
-40.000000	5.000000	0.119024	0.011401
-30.000000	5.000000	0.116995	0.021450
-20.000000	5.000000	0.149501	0.016844
-10.000000	5.000000	0.140913	0.018254
0.000000	5.000000	0.076075	0.021732
10.000000	5.000000	0.071411	0.015760
20.000000	5.000000	0.029494	0.021535
30.000000	5.000000	-0.192727	0.012355
40.000000	5.000000	-0.370455	0.011431
50.000000	5.000000	-0.193756	0.012963
60.000000	5.000000	-0.118249	0.011472
70.000000	5.000000	-0.160999	0.019943
80.000000	5.000000	-0.162578	0.015831
90.000000	5.000000	-0.129460	0.011932
100.000000	5.000000	-0.065828	0.010451
110.000000	5.000000	-0.136693	0.009747
120.000000	5.000000	-0.035020	0.012223
130.000000	5.000000	-0.033127	0.013638
140.000000	5.000000	-0.145900	0.010044
150.000000	5.000000	-0.124364	0.009230
160.000000	5.000000	-0.085331	0.012192
170.000000	5.000000	-0.084097	0.011943
180.000000	5.000000	-0.047689	0.009874
190.000000	5.000000	-0.116117	0.011941
200.000000	5.000000	-0.214693	0.013390
