# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.100131	0.009020
-190.000000	5.000000	-0.082893	0.010316
-180.000000	5.000000	-0.124188	0.008390
-170.000000	5.000000	-0.120624	0.012082
-160.000000	5.000000	-0.138507	0.009899
-150.000000	5.000000	-0.095866	0.013356
-140.000000	5.000000	-0.137887	0.009569
-130.000000	5.000000	-0.084867	0.008935
-120.000000	5.000000	-0.120935	0.009271
-110.000000	5.000000	-0.060322	0.008936
-100.000000	5.000000	-0.020634	0.008042
-90.000000	5.000000	-0.000732	0.008945
-80.000000	5.000000	-0.012935	0.009489
-70.000000	5.000000	0.047394	0.013892
-60.000000	5.000000	0.007594	0.013125
-50.000000	5.000000	-0.047176	0.008368
-40.000000	5.000000	0.030042	0.010717
-30.000000	5.000000	0.125131	0.011163
-20.000000	5.000000	0.153696	0.011020
-10.000000	5.000000	-0.022335	0.010066
0.000000	5.000000	-0.071320	0.011008
10.000000	5.000000	-0.089253	0.010076
20.000000	5.000000	-0.129678	0.012985
30.000000	5.000000	-0.235549	0.009017
40.000000	5.000000	-0.142341	0.008259
50.000000	5.000000	-0.185399	0.013592
60.000000	5.000000	-0.276812	0.012699
70.000000	5.000000	-0.379821	0.018298
80.000000	5.000000	-0.300697	0.015301
90.000000	5.000000	-0.415907	0.013527
100.000000	5.000000	-0.470399	0.010313
110.000000	5.000000	-0.354828	0.008954
120.000000	5.000000	-0.312999	0.011532
130.000000	5.000000	-0.311650	0.008746
140.000000	5.000000	-0.208801	0.011815
150.000000	5.000000	-0.191821	0.014534
160.000000	5.000000	-0.097470	0.014771
170.000000	5.000000	0.025971	0.013679
180.000000	5.000000	0.030184	0.013027
190.000000	5.000000	0.033214	0.015614
200.000000	5.000000	0.017018	0.017345
