# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.024522	0.011469
-190.000000	5.000000	-0.071221	0.008988
-180.000000	5.000000	-0.018031	0.010828
-170.000000	5.000000	0.000858	0.013336
-160.000000	5.000000	0.007336	0.012440
-150.000000	5.000000	0.126709	0.009462
-140.000000	5.000000	0.146786	0.014871
-130.000000	5.000000	0.135844	0.009523
-120.000000	5.000000	0.185910	0.015456
-110.000000	5.000000	0.138743	0.013798
-100.000000	5.000000	0.061712	0.015046
-90.000000	5.000000	0.107666	0.013590
-80.000000	5.000000	0.037145	0.012694
-70.000000	5.000000	0.032228	0.011994
-60.000000	5.000000	0.082124	0.013078
-50.000000	5.000000	0.021221	0.014028
-40.000000	5.000000	0.012929	0.013458
-30.000000	5.000000	-0.067785	0.011644
-20.000000	5.000000	-0.207334	0.015240
-10.000000	5.000000	-0.283502	0.011404
0.000000	5.000000	-0.316282	0.010331
10.000000	5.000000	-0.330049	0.016115
20.000000	5.000000	-0.359323	0.013423
30.000000	5.000000	-0.448527	0.009397
40.000000	5.000000	-0.461948	0.013263
50.000000	5.000000	-0.380678	0.012664
60.000000	5.000000	-0.360162	0.018060
70.000000	5.000000	-0.336807	0.012731
80.000000	5.000000	-0.171369	0.013841
90.000000	5.000000	-0.200730	0.021976
100.000000	5.000000	-0.221856	0.018301
110.000000	5.000000	-0.259379	0.017582
120.000000	5.000000	-0.277779	0.012178
130.000000	5.000000	-0.307715	0.017124
140.000000	5.000000	-0.258140	0.011466
150.000000	5.000000	-0.196489	0.011776
160.000000	5.000000	-0.225438	0.014480
170.000000	5.000000	-0.239203	0.018726
180.000000	5.000000	-0.229299	0.023380
190.000000	5.000000	-0.179333	0.020265
200.000000	5.000000	-0.259480	0.012013
