# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.107724	0.007606
-190.000000	5.000000	-0.090308	0.004287
-180.000000	5.000000	-0.110055	0.004575
-170.000000	5.000000	-0.110624	0.005169
-160.000000	5.000000	-0.104276	0.004794
-150.000000	5.000000	-0.071782	0.006230
-140.000000	5.000000	-0.080068	0.009861
-130.000000	5.000000	-0.204632	0.009095
-120.000000	5.000000	-0.221547	0.008041
-110.000000	5.000000	-0.224533	0.007174
-100.000000	5.000000	-0.210860	0.008260
-90.000000	5.000000	-0.062635	0.006958
-80.000000	5.000000	-0.065167	0.004609
-70.000000	5.000000	-0.073182	0.005453
-60.000000	5.000000	-0.007770	0.006761
-50.000000	5.000000	0.019118	0.005930
-40.000000	5.000000	0.052765	0.009229
-30.000000	5.000000	0.062082	0.010551
-20.000000	5.000000	0.131447	0.005169
-10.000000	5.000000	0.155771	0.005962
0.000000	5.000000	0.214809	0.006048
10.000000	5.000000	0.209571	0.013407
20.000000	5.000000	0.369582	0.015375
30.000000	5.000000	0.451493	0.020300
40.000000	5.000000	0.296957	0.013583
50.000000	5.000000	0.196939	0.021061
60.000000	5.000000	0.235403	0.013250
70.000000	5.000000	0.175721	0.009263
80.000000	5.000000	0.040399	0.009313
90.000000	5.000000	0.072093	0.009496
100.000000	5.000000	0.068700	0.009181
110.000000	5.000000	0.057163	0.009352
120.000000	5.000000	0.084203	0.009003
130.000000	5.000000	0.103908	0.008838
140.000000	5.000000	0.112375	0.008858
150.000000	5.000000	0.114822	0.008721
160.000000	5.000000	0.071613	0.011815
170.000000	5.000000	-0.011839	0.011387
180.000000	5.000000	-0.097623	0.011446
190.000000	5.000000	-0.089133	0.005394
200.000000	5.000000	-0.125668	0.005517
