# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.101028	0.009840
-190.000000	5.000000	0.025864	0.011555
-180.000000	5.000000	-0.141029	0.008977
-170.000000	5.000000	-0.133245	0.008400
-160.000000	5.000000	-0.221778	0.014786
-150.000000	5.000000	-0.388871	0.010034
-140.000000	5.000000	-0.437246	0.006906
-130.000000	5.000000	-0.398898	0.011353
-120.000000	5.000000	-0.444096	0.007931
-110.000000	5.000000	-0.458860	0.008858
-100.000000	5.000000	-0.336899	0.007698
-90.000000	5.000000	-0.279108	0.009214
-80.000000	5.000000	-0.283886	0.009197
-70.000000	5.000000	-0.310743	0.010707
-60.000000	5.000000	-0.285924	0.011999
-50.000000	5.000000	-0.337212	0.009574
-40.000000	5.000000	-0.383787	0.012025
-30.000000	5.000000	-0.418127	0.010452
-20.000000	5.000000	-0.517480	0.013427
-10.000000	5.000000	-0.646452	0.011611
0.000000	5.000000	-0.615499	0.014094
10.000000	5.000000	-0.665628	0.011972
20.000000	5.000000	-0.652648	0.013482
30.000000	5.000000	-0.385770	0.018460
40.000000	5.000000	-0.155089	0.008991
50.000000	5.000000	-0.206127	0.010969
60.000000	5.000000	-0.382919	0.010511
70.000000	5.000000	-0.415248	0.013187
80.000000	5.000000	-0.323844	0.012436
90.000000	5.000000	-0.380910	0.008602
100.000000	5.000000	-0.432826	0.011361
110.000000	5.000000	-0.349704	0.009489
120.000000	5.000000	-0.350350	0.008599
130.000000	5.000000	-0.341916	0.008707
140.000000	5.000000	-0.393350	0.011814
150.000000	5.000000	-0.346969	0.011873
160.000000	5.000000	-0.455310	0.012244
170.000000	5.000000	-0.542260	0.009143
180.000000	5.000000	-0.471512	0.008990
190.000000	5.000000	-0.501568	0.010213
200.000000	5.000000	-0.521425	0.009430
