# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.405138	0.012536
-190.000000	5.000000	-0.400388	0.007984
-180.000000	5.000000	-0.395475	0.013825
-170.000000	5.000000	-0.404799	0.013119
-160.000000	5.000000	-0.471891	0.013646
-150.000000	5.000000	-0.467713	0.013654
-140.000000	5.000000	-0.490193	0.018699
-130.000000	5.000000	-0.432917	0.013534
-120.000000	5.000000	-0.368799	0.013759
-110.000000	5.000000	-0.358670	0.013676
-100.000000	5.000000	-0.384324	0.006251
-90.000000	5.000000	-0.429903	0.008849
-80.000000	5.000000	-0.370807	0.012295
-70.000000	5.000000	-0.385429	0.008362
-60.000000	5.000000	-0.442464	0.011008
-50.000000	5.000000	-0.498557	0.011250
-40.000000	5.000000	-0.458433	0.008162
-30.000000	5.000000	-0.400609	0.007397
-20.000000	5.000000	-0.390162	0.006157
-10.000000	5.000000	-0.424495	0.006075
0.000000	5.000000	-0.401159	0.003611
10.000000	5.000000	-0.321971	0.005786
20.000000	5.000000	-0.312185	0.006177
30.000000	5.000000	-0.314935	0.009963
40.000000	5.000000	-0.311139	0.007479
50.000000	5.000000	-0.327135	0.008240
60.000000	5.000000	-0.298392	0.007274
70.000000	5.000000	-0.295864	0.011458
80.000000	5.000000	-0.297948	0.009085
90.000000	5.000000	-0.342516	0.012030
100.000000	5.000000	-0.303353	0.014776
110.000000	5.000000	-0.293381	0.011287
120.000000	5.000000	-0.207109	0.008609
130.000000	5.000000	-0.225717	0.009316
140.000000	5.000000	-0.195011	0.009932
150.000000	5.000000	-0.153127	0.010070
160.000000	5.000000	-0.118079	0.010678
170.000000	5.000000	-0.173592	0.008219
180.000000	5.000000	-0.224782	0.010384
190.000000	5.000000	-0.231054	0.010597
200.000000	5.000000	-0.211376	0.018988
