# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.188162	0.007529
-190.000000	5.000000	-0.098626	0.011568
-180.000000	5.000000	-0.079922	0.009620
-170.000000	5.000000	-0.087337	0.005773
-160.000000	5.000000	-0.116186	0.006906
-150.000000	5.000000	-0.134464	0.008110
-140.000000	5.000000	-0.100808	0.007980
-130.000000	5.000000	-0.159409	0.007173
-120.000000	5.000000	-0.200527	0.009399
-110.000000	5.000000	-0.184607	0.006790
-100.000000	5.000000	-0.187839	0.006841
-90.000000	5.000000	-0.129900	0.008280
-80.000000	5.000000	-0.124622	0.005841
-70.000000	5.000000	-0.006066	0.004443
-60.000000	5.000000	0.000329	0.005205
-50.000000	5.000000	-0.092525	0.005587
-40.000000	5.000000	-0.073467	0.005135
-30.000000	5.000000	-0.011030	0.006125
-20.000000	5.000000	-0.060149	0.008033
-10.000000	5.000000	0.014189	0.005430
0.000000	5.000000	0.149621	0.006917
10.000000	5.000000	0.156643	0.007620
20.000000	5.000000	0.089232	0.010519
30.000000	5.000000	0.050965	0.007482
40.000000	5.000000	-0.037897	0.010008
50.000000	5.000000	-0.073404	0.009322
60.000000	5.000000	0.053028	0.009630
70.000000	5.000000	0.061340	0.012488
80.000000	5.000000	0.067656	0.009975
90.000000	5.000000	0.085788	0.011114
100.000000	5.000000	0.265294	0.012214
110.000000	5.000000	0.273291	0.010896
120.000000	5.000000	0.394518	0.013290
130.000000	5.000000	0.417589	0.013578
140.000000	5.000000	0.381294	0.018734
150.000000	5.000000	0.363489	0.011556
160.000000	5.000000	0.257306	0.010297
170.000000	5.000000	0.304454	0.006933
180.000000	5.000000	0.412881	0.012674
190.000000	5.000000	0.377662	0.011017
200.000000	5.000000	0.443067	0.018194
