# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.397077	0.010962
-190.000000	5.000000	0.417718	0.018123
-180.000000	5.000000	0.278485	0.014049
-170.000000	5.000000	0.215593	0.010576
-160.000000	5.000000	0.067223	0.012750
-150.000000	5.000000	0.199244	0.011526
-140.000000	5.000000	0.202445	0.014468
-130.000000	5.000000	0.106035	0.012590
-120.000000	5.000000	0.071032	0.012650
-110.000000	5.000000	0.029748	0.009228
-100.000000	5.000000	-0.004545	0.009958
-90.000000	5.000000	0.021527	0.014120
-80.000000	5.000000	0.049199	0.014250
-70.000000	5.000000	0.037960	0.012938
-60.000000	5.000000	-0.008048	0.012386
-50.000000	5.000000	-0.069487	0.009314
-40.000000	5.000000	-0.111250	0.006927
-30.000000	5.000000	-0.114474	0.007940
-20.000000	5.000000	-0.196302	0.011682
-10.000000	5.000000	-0.207229	0.010520
0.000000	5.000000	-0.233960	0.010002
10.000000	5.000000	-0.272258	0.008231
20.000000	5.000000	-0.302484	0.009666
30.000000	5.000000	-0.336823	0.012600
40.000000	5.000000	-0.422596	0.006699
50.000000	5.000000	-0.411717	0.009638
60.000000	5.000000	-0.441861	0.008618
70.000000	5.000000	-0.381872	0.007550
80.000000	5.000000	-0.369643	0.008502
90.000000	5.000000	-0.387908	0.010016
100.000000	5.000000	-0.400468	0.006244
110.000000	5.000000	-0.380632	0.006969
120.000000	5.000000	-0.335182	0.009350
130.000000	5.000000	-0.390605	0.006936
140.000000	5.000000	-0.388130	0.008134
150.000000	5.000000	-0.321324	0.010992
160.000000	5.000000	-0.213867	0.010690
170.000000	5.000000	-0.223077	0.018569
180.000000	5.000000	-0.308736	0.009283
190.000000	5.000000	-0.419476	0.007863
200.000000	5.000000	-0.377105	0.009130
