# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.132002	0.013809
-190.000000	5.000000	0.146714	0.015742
-180.000000	5.000000	0.111009	0.011680
-170.000000	5.000000	0.155103	0.012464
-160.000000	5.000000	0.119464	0.014642
-150.000000	5.000000	0.062893	0.014249
-140.000000	5.000000	0.021394	0.010170
-130.000000	5.000000	-0.023175	0.009196
-120.000000	5.000000	-0.028506	0.010042
-110.000000	5.000000	-0.031319	0.012488
-100.000000	5.000000	-0.173867	0.011949
-90.000000	5.000000	-0.222063	0.014052
-80.000000	5.000000	-0.216724	0.008239
-70.000000	5.000000	-0.236733	0.009351
-60.000000	5.000000	-0.281124	0.012127
-50.000000	5.000000	-0.325414	0.009117
-40.000000	5.000000	-0.441561	0.008079
-30.000000	5.000000	-0.446190	0.008124
-20.000000	5.000000	-0.334285	0.009857
-10.000000	5.000000	-0.305380	0.014973
0.000000	5.000000	-0.185328	0.012726
10.000000	5.000000	-0.176883	0.007870
20.000000	5.000000	-0.225395	0.011869
30.000000	5.000000	-0.278091	0.014219
40.000000	5.000000	-0.155324	0.010923
50.000000	5.000000	-0.080027	0.008971
60.000000	5.000000	-0.138173	0.014259
70.000000	5.000000	-0.189907	0.012106
80.000000	5.000000	-0.136488	0.010874
90.000000	5.000000	-0.105727	0.005978
100.000000	5.000000	-0.150871	0.010685
110.000000	5.000000	-0.213568	0.007833
120.000000	5.000000	-0.116236	0.009425
130.000000	5.000000	-0.107311	0.011173
140.000000	5.000000	-0.070536	0.011510
150.000000	5.000000	-0.173027	0.012452
160.000000	5.000000	-0.140170	0.010558
170.000000	5.000000	-0.150774	0.011616
180.000000	5.000000	-0.118033	0.011217
190.000000	5.000000	-0.068285	0.011868
200.000000	5.000000	-0.003329	0.011265
