# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.220296	0.006875
-190.000000	5.000000	-0.224274	0.009637
-180.000000	5.000000	-0.218800	0.006478
-170.000000	5.000000	-0.242132	0.006601
-160.000000	5.000000	-0.298785	0.008757
-150.000000	5.000000	-0.292915	0.007855
-140.000000	5.000000	-0.263518	0.006090
-130.000000	5.000000	-0.266695	0.010144
-120.000000	5.000000	-0.208815	0.006667
-110.000000	5.000000	-0.228940	0.008008
-100.000000	5.000000	-0.285714	0.008032
-90.000000	5.000000	-0.284941	0.008815
-80.000000	5.000000	-0.299699	0.007625
-70.000000	5.000000	-0.329234	0.008890
-60.000000	5.000000	-0.361061	0.006125
-50.000000	5.000000	-0.341599	0.008490
-40.000000	5.000000	-0.294929	0.006274
-30.000000	5.000000	-0.253005	0.006362
-20.000000	5.000000	-0.298413	0.008654
-10.000000	5.000000	-0.290154	0.007807
0.000000	5.000000	-0.322909	0.008279
10.000000	5.000000	-0.365824	0.009422
20.000000	5.000000	-0.360066	0.007813
30.000000	5.000000	-0.332382	0.006471
40.000000	5.000000	-0.340247	0.006790
50.000000	5.000000	-0.365411	0.008185
60.000000	5.000000	-0.367402	0.006814
70.000000	5.000000	-0.362779	0.006362
80.000000	5.000000	-0.428518	0.007119
90.000000	5.000000	-0.480999	0.007190
100.000000	5.000000	-0.491870	0.008179
110.000000	5.000000	-0.489172	0.008985
120.000000	5.000000	-0.447869	0.013887
130.000000	5.000000	-0.470890	0.011460
140.000000	5.000000	-0.492678	0.008909
150.000000	5.000000	-0.484142	0.010353
160.000000	5.000000	-0.455588	0.009032
170.000000	5.000000	-0.395929	0.007145
180.000000	5.000000	-0.386251	0.008990
190.000000	5.000000	-0.386761	0.011162
200.000000	5.000000	-0.380622	0.009080
