# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.214441	0.009090
-190.000000	5.000000	-0.238061	0.005537
-180.000000	5.000000	-0.187532	0.008336
-170.000000	5.000000	-0.166909	0.011158
-160.000000	5.000000	-0.206672	0.013082
-150.000000	5.000000	-0.147367	0.010757
-140.000000	5.000000	-0.105960	0.012919
-130.000000	5.000000	-0.138269	0.012697
-120.000000	5.000000	-0.102051	0.012071
-110.000000	5.000000	-0.184232	0.008442
-100.000000	5.000000	-0.081291	0.008979
-90.000000	5.000000	-0.062405	0.009673
-80.000000	5.000000	-0.065767	0.010570
-70.000000	5.000000	-0.045470	0.007287
-60.000000	5.000000	0.002909	0.010504
-50.000000	5.000000	-0.044565	0.007871
-40.000000	5.000000	0.023353	0.007555
-30.000000	5.000000	0.043172	0.008472
-20.000000	5.000000	0.052115	0.006445
-10.000000	5.000000	0.065865	0.007433
0.000000	5.000000	0.030027	0.008119
10.000000	5.000000	0.016566	0.008832
20.000000	5.000000	0.029019	0.010816
30.000000	5.000000	0.032789	0.007148
40.000000	5.000000	0.098408	0.011664
50.000000	5.000000	0.007466	0.008093
60.000000	5.000000	0.037086	0.009768
70.000000	5.000000	0.149532	0.012550
80.000000	5.000000	0.322580	0.009450
90.000000	5.000000	0.276834	0.012321
100.000000	5.000000	0.390132	0.010932
110.000000	5.000000	0.332147	0.013313
120.000000	5.000000	0.337036	0.012984
130.000000	5.000000	0.348325	0.017380
140.000000	5.000000	0.264233	0.009889
150.000000	5.000000	0.247591	0.010248
160.000000	5.000000	0.169854	0.012341
170.000000	5.000000	0.193480	0.013041
180.000000	5.000000	0.183863	0.009844
190.000000	5.000000	0.226269	0.012022
200.000000	5.000000	0.265648	0.011741
