# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.413409	0.010334
-190.000000	5.000000	-0.336175	0.009863
-180.000000	5.000000	-0.245573	0.010651
-170.000000	5.000000	-0.196698	0.009686
-160.000000	5.000000	-0.229079	0.011632
-150.000000	5.000000	-0.353195	0.010647
-140.000000	5.000000	-0.342253	0.007737
-130.000000	5.000000	-0.268626	0.009390
-120.000000	5.000000	-0.223723	0.009356
-110.000000	5.000000	-0.176013	0.014625
-100.000000	5.000000	-0.199852	0.008326
-90.000000	5.000000	-0.150593	0.011695
-80.000000	5.000000	0.006917	0.016646
-70.000000	5.000000	0.023347	0.010037
-60.000000	5.000000	0.018578	0.013648
-50.000000	5.000000	0.041470	0.009355
-40.000000	5.000000	-0.008229	0.010006
-30.000000	5.000000	0.054728	0.014388
-20.000000	5.000000	0.055270	0.013340
-10.000000	5.000000	0.055361	0.015715
0.000000	5.000000	0.124313	0.016908
10.000000	5.000000	0.070879	0.016927
20.000000	5.000000	0.061494	0.013151
30.000000	5.000000	0.117350	0.011452
40.000000	5.000000	0.156214	0.014633
50.000000	5.000000	0.163877	0.012256
60.000000	5.000000	0.099345	0.014232
70.000000	5.000000	0.149437	0.013281
80.000000	5.000000	0.290565	0.014896
90.000000	5.000000	0.340825	0.025730
100.000000	5.000000	0.405767	0.018711
110.000000	5.000000	0.235821	0.015046
120.000000	5.000000	0.186264	0.011887
130.000000	5.000000	0.151906	0.013286
140.000000	5.000000	0.271622	0.017479
150.000000	5.000000	0.291158	0.014908
160.000000	5.000000	0.235633	0.016593
170.000000	5.000000	0.244724	0.012387
180.000000	5.000000	0.222630	0.018531
190.000000	5.000000	0.253218	0.015550
200.000000	5.000000	0.247143	0.017005
