# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.201175	0.008315
-190.000000	5.000000	-0.196667	0.007326
-180.000000	5.000000	-0.152989	0.007067
-170.000000	5.000000	-0.220476	0.010291
-160.000000	5.000000	-0.161825	0.007732
-150.000000	5.000000	-0.199476	0.008535
-140.000000	5.000000	-0.192361	0.007410
-130.000000	5.000000	-0.211123	0.008045
-120.000000	5.000000	-0.184601	0.007717
-110.000000	5.000000	-0.263570	0.008398
-100.000000	5.000000	-0.122339	0.007301
-90.000000	5.000000	-0.028014	0.012077
-80.000000	5.000000	-0.143009	0.009634
-70.000000	5.000000	-0.057218	0.010631
-60.000000	5.000000	-0.050795	0.012192
-50.000000	5.000000	0.039044	0.015277
-40.000000	5.000000	0.029603	0.013669
-30.000000	5.000000	-0.080307	0.010427
-20.000000	5.000000	-0.063546	0.012636
-10.000000	5.000000	0.005076	0.010945
0.000000	5.000000	0.006179	0.010491
10.000000	5.000000	-0.057268	0.010415
20.000000	5.000000	0.012445	0.010032
30.000000	5.000000	0.030513	0.011467
40.000000	5.000000	0.015492	0.009451
50.000000	5.000000	-0.008899	0.013246
60.000000	5.000000	-0.001342	0.016664
70.000000	5.000000	0.011278	0.014496
80.000000	5.000000	0.038412	0.012731
90.000000	5.000000	-0.053108	0.010664
100.000000	5.000000	-0.066830	0.008500
110.000000	5.000000	-0.092438	0.013716
120.000000	5.000000	-0.024300	0.010849
130.000000	5.000000	-0.000863	0.009406
140.000000	5.000000	0.012908	0.009934
150.000000	5.000000	0.002231	0.012056
160.000000	5.000000	0.020941	0.010794
170.000000	5.000000	0.030797	0.014480
180.000000	5.000000	-0.052815	0.009200
190.000000	5.000000	-0.117520	0.014722
200.000000	5.000000	-0.095871	0.012105
