# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.197638	0.015840
-190.000000	5.000000	0.198386	0.015943
-180.000000	5.000000	0.213605	0.016098
-170.000000	5.000000	0.228895	0.009755
-160.000000	5.000000	0.253129	0.008587
-150.000000	5.000000	0.415380	0.012583
-140.000000	5.000000	0.374144	0.012086
-130.000000	5.000000	0.220934	0.013161
-120.000000	5.000000	0.134390	0.013751
-110.000000	5.000000	0.081137	0.015979
-100.000000	5.000000	-0.093595	0.012670
-90.000000	5.000000	-0.125069	0.007261
-80.000000	5.000000	-0.140059	0.008433
-70.000000	5.000000	-0.108410	0.009872
-60.000000	5.000000	-0.132995	0.006808
-50.000000	5.000000	-0.108191	0.008709
-40.000000	5.000000	-0.058379	0.006402
-30.000000	5.000000	-0.014222	0.007339
-20.000000	5.000000	-0.004879	0.008186
-10.000000	5.000000	0.022328	0.010289
0.000000	5.000000	0.058831	0.009760
10.000000	5.000000	0.056407	0.010369
20.000000	5.000000	0.042557	0.010131
30.000000	5.000000	0.057161	0.010958
40.000000	5.000000	0.059741	0.009867
50.000000	5.000000	0.038481	0.007297
60.000000	5.000000	-0.090351	0.008185
70.000000	5.000000	0.037226	0.009642
80.000000	5.000000	0.272355	0.009634
90.000000	5.000000	0.211090	0.009505
100.000000	5.000000	0.173649	0.012293
110.000000	5.000000	0.286594	0.011513
120.000000	5.000000	0.179932	0.010066
130.000000	5.000000	0.156399	0.014150
140.000000	5.000000	0.336629	0.011379
150.000000	5.000000	0.431586	0.011689
160.000000	5.000000	0.537480	0.013405
170.000000	5.000000	0.435304	0.016067
180.000000	5.000000	0.296267	0.012357
190.000000	5.000000	0.410788	0.013533
200.000000	5.000000	0.330732	0.014512
