# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.086437	0.009575
-190.000000	5.000000	0.045400	0.008928
-180.000000	5.000000	0.037996	0.012346
-170.000000	5.000000	-0.023177	0.011711
-160.000000	5.000000	-0.047441	0.011389
-150.000000	5.000000	-0.049263	0.013056
-140.000000	5.000000	-0.021475	0.014099
-130.000000	5.000000	-0.052327	0.009656
-120.000000	5.000000	-0.000938	0.010779
-110.000000	5.000000	0.016444	0.014892
-100.000000	5.000000	-0.006540	0.011395
-90.000000	5.000000	0.000806	0.007999
-80.000000	5.000000	0.014167	0.010508
-70.000000	5.000000	0.068859	0.010015
-60.000000	5.000000	0.179760	0.014844
-50.000000	5.000000	0.296687	0.012630
-40.000000	5.000000	0.450922	0.015290
-30.000000	5.000000	0.616847	0.015825
-20.000000	5.000000	0.510350	0.015897
-10.000000	5.000000	0.481098	0.014531
0.000000	5.000000	0.452919	0.017475
10.000000	5.000000	0.395217	0.017459
20.000000	5.000000	0.252143	0.015915
30.000000	5.000000	0.221504	0.012754
40.000000	5.000000	0.186382	0.012145
50.000000	5.000000	0.232139	0.009241
60.000000	5.000000	0.208394	0.013705
70.000000	5.000000	0.225969	0.013009
80.000000	5.000000	0.303398	0.016052
90.000000	5.000000	0.279614	0.017981
100.000000	5.000000	0.255916	0.013994
110.000000	5.000000	0.249817	0.011997
120.000000	5.000000	0.324161	0.011909
130.000000	5.000000	0.377822	0.014017
140.000000	5.000000	0.398650	0.015527
150.000000	5.000000	0.410138	0.019359
160.000000	5.000000	0.485545	0.020677
170.000000	5.000000	0.406522	0.017632
180.000000	5.000000	0.382157	0.014095
190.000000	5.000000	0.458020	0.019265
200.000000	5.000000	0.522504	0.021063
