# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	0.198069	0.014013
-190.000000	5.000000	0.239834	0.015281
-180.000000	5.000000	0.202735	0.013176
-170.000000	5.000000	0.118565	0.014765
-160.000000	5.000000	0.196561	0.012429
-150.000000	5.000000	0.083205	0.010943
-140.000000	5.000000	0.009648	0.006426
-130.000000	5.000000	0.018141	0.008798
-120.000000	5.000000	0.021392	0.011658
-110.000000	5.000000	-0.007351	0.010817
-100.000000	5.000000	0.015113	0.011752
-90.000000	5.000000	0.070755	0.010940
-80.000000	5.000000	0.077618	0.014856
-70.000000	5.000000	0.141798	0.010378
-60.000000	5.000000	0.189075	0.010544
-50.000000	5.000000	0.209761	0.014066
-40.000000	5.000000	0.135007	0.011933
-30.000000	5.000000	0.057344	0.008900
-20.000000	5.000000	0.054539	0.010369
-10.000000	5.000000	-0.016452	0.009098
0.000000	5.000000	-0.060294	0.007685
10.000000	5.000000	-0.000744	0.009238
20.000000	5.000000	-0.010747	0.009995
30.000000	5.000000	-0.056866	0.009955
40.000000	5.000000	0.069724	0.018172
50.000000	5.000000	0.162094	0.020945
60.000000	5.000000	0.113413	0.012877
70.000000	5.000000	0.128779	0.015794
80.000000	5.000000	0.151892	0.015144
90.000000	5.000000	0.066436	0.009768
100.000000	5.000000	-0.039232	0.009906
110.000000	5.000000	-0.148307	0.010985
120.000000	5.000000	-0.175163	0.007947
130.000000	5.000000	-0.171839	0.010488
140.000000	5.000000	-0.118146	0.009120
150.000000	5.000000	-0.071555	0.012323
160.000000	5.000000	-0.049278	0.011611
170.000000	5.000000	-0.075155	0.009585
180.000000	5.000000	0.014139	0.014705
190.000000	5.000000	0.056731	0.014986
200.000000	5.000000	0.037789	0.013315
