# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.002342	0.009587
-190.000000	5.000000	-0.035175	0.009997
-180.000000	5.000000	-0.105242	0.008996
-170.000000	5.000000	-0.120674	0.010745
-160.000000	5.000000	-0.114553	0.008739
-150.000000	5.000000	-0.241415	0.010465
-140.000000	5.000000	-0.361907	0.008260
-130.000000	5.000000	-0.419314	0.006442
-120.000000	5.000000	-0.407177	0.005723
-110.000000	5.000000	-0.501028	0.004483
-100.000000	5.000000	-0.483931	0.006237
-90.000000	5.000000	-0.453993	0.008265
-80.000000	5.000000	-0.452868	0.005388
-70.000000	5.000000	-0.436233	0.008249
-60.000000	5.000000	-0.380666	0.008961
-50.000000	5.000000	-0.252482	0.011131
-40.000000	5.000000	-0.150052	0.009958
-30.000000	5.000000	-0.154509	0.010575
-20.000000	5.000000	-0.104240	0.009073
-10.000000	5.000000	-0.130912	0.005992
0.000000	5.000000	-0.234207	0.011916
10.000000	5.000000	-0.339915	0.007757
20.000000	5.000000	-0.256757	0.015555
30.000000	5.000000	-0.365298	0.010720
40.000000	5.000000	-0.353307	0.009239
50.000000	5.000000	-0.305693	0.013169
60.000000	5.000000	-0.346136	0.009434
70.000000	5.000000	-0.443289	0.006122
80.000000	5.000000	-0.431704	0.010894
90.000000	5.000000	-0.366181	0.010213
100.000000	5.000000	-0.366543	0.010619
110.000000	5.000000	-0.396124	0.007927
120.000000	5.000000	-0.436032	0.010386
130.000000	5.000000	-0.522110	0.008508
140.000000	5.000000	-0.611120	0.009206
150.000000	5.000000	-0.625343	0.008095
160.000000	5.000000	-0.600028	0.008665
170.000000	5.000000	-0.532554	0.007182
180.000000	5.000000	-0.388900	0.007784
190.000000	5.000000	-0.342252	0.006898
200.000000	5.000000	-0.311307	0.006911
