# Delay [days]	Delay uncertainty [days]	zDCF 	zDCF uncertainty
-200.000000	5.000000	-0.373795	0.008566
-190.000000	5.000000	-0.450238	0.007125
-180.000000	5.000000	-0.449718	0.008100
-170.000000	5.000000	-0.396089	0.008600
-160.000000	5.000000	-0.424074	0.009725
-150.000000	5.000000	-0.405842	0.004979
-140.000000	5.000000	-0.327496	0.005699
-130.000000	5.000000	-0.306069	0.007019
-120.000000	5.000000	-0.270466	0.004509
-110.000000	5.000000	-0.293050	0.007312
-100.000000	5.000000	-0.318530	0.007678
-90.000000	5.000000	-0.291180	0.007997
-80.000000	5.000000	-0.189610	0.006952
-70.000000	5.000000	-0.225591	0.006872
-60.000000	5.000000	-0.244696	0.006961
-50.000000	5.000000	-0.237300	0.007796
-40.000000	5.000000	-0.274090	0.008040
-30.000000	5.000000	-0.315445	0.008563
-20.000000	5.000000	-0.271680	0.009788
-10.000000	5.000000	-0.270112	0.005626
0.000000	5.000000	-0.224688	0.005525
10.000000	5.000000	-0.218783	0.008728
20.000000	5.000000	-0.171101	0.006394
30.000000	5.000000	-0.148077	0.009090
40.000000	5.000000	-0.153887	0.008788
50.000000	5.000000	-0.089546	0.006959
60.000000	5.000000	-0.142314	0.008784
70.000000	5.000000	-0.170443	0.008638
80.000000	5.000000	-0.160334	0.006558
90.000000	5.000000	-0.089527	0.008786
100.000000	5.000000	-0.111943	0.007905
110.000000	5.000000	-0.148761	0.005527
120.000000	5.000000	-0.151170	0.008611
130.000000	5.000000	-0.119707	0.010725
140.000000	5.000000	-0.127793	0.005628
150.000000	5.000000	-0.105858	0.009334
160.000000	5.000000	-0.050991	0.012099
170.000000	5.000000	0.027147	0.019000
180.000000	5.000000	0.147673	0.009931
190.000000	5.000000	0.208625	0.014972
200.000000	5.000000	0.268524	0.014370
